date,city,houseType,status,numberRooms,numberBathrooms,numberKitchens,numberBalconies,elevator,carParking,heating,houseSpace,PriceType_JOD,PriceType_NIS,PriceType_USD,price
2020-06-24,RB,apartment,B,3,3,1,0,1,1,0,140.0,0,1,0,1600
2020-06-24,RB,apartment,A,2,2,1,1,1,1,1,150.0,0,0,1,750
2020-06-24,RB,apartment,A,2,2,1,1,1,1,1,150.0,0,0,1,900
2020-06-24,RB,Roof,A,1,1,1,1,0,0,0,140.0,0,0,1,450
2020-06-25,RB,apartment,A,1,1,1,1,1,1,0,140.0,0,0,1,500
2020-06-25,RB,apartment,A,2,2,1,1,1,1,1,110.0,0,0,1,1000
2020-06-25,RB,apartment,B,3,2,1,1,0,1,0,170.0,0,0,1,500
2020-06-28,RB,apartment,B,2,1,1,0,0,0,0,120.0,0,1,0,1300
2020-07-01,RB,apartment,B,3,1,1,0,0,0,0,150.0,0,0,1,500
2020-06-25,RB,apartment,A,3,3,1,0,1,1,1,160.0,0,0,1,1000
2020-06-25,RB,apartment,A,2,1,1,1,0,0,0,140.0,0,1,0,1200
2020-06-25,N,apartment,A,3,2,1,1,1,1,0,120.0,1,0,0,360
2020-06-25,RB,apartment,B,2,1,1,1,0,0,0,140.0,0,1,0,1100
2020-06-25,N,apartment,A,2,1,1,1,1,1,1,100.0,0,1,0,1000
2020-06-25,RB,apartment,B,3,2,1,1,1,0,0,135.0,0,1,0,1200
2020-07-05,RB,apartment,B,3,2,1,3,0,0,0,150.0,0,1,0,1500
2020-06-25,RB,apartment,B,2,1,1,1,1,1,0,90.0,0,0,1,400
2020-06-25,RB,apartment,B,2,3,1,2,1,1,0,140.0,0,0,1,450
2020-06-25,RB,apartment,B,2,1,1,1,0,0,0,140.0,0,1,0,1300
2020-06-25,RB,apartment,B,2,2,1,1,0,0,0,160.0,0,1,0,1000
2020-06-25,RB,apartment,A,3,2,1,1,0,0,0,160.0,0,0,1,700
2020-06-25,RB,apartment,B,2,1,1,1,1,1,0,90.0,0,0,1,400
2020-06-25,RB,apartment,A,1,1,1,0,0,0,0,140.0,0,1,0,1400
2020-06-25,RB,apartment,B,3,2,1,1,1,1,0,110.0,0,0,1,500
2020-06-25,H,apartment,B,3,2,1,0,0,0,0,100.0,1,0,0,2500
2020-06-26,RB,apartment,B,2,2,1,1,1,0,0,100.0,0,0,1,450
2020-06-27,B,apartment,B,3,2,1,2,1,0,0,135.0,0,0,1,500
2020-06-25,RB,apartment,B,3,3,1,2,1,1,1,240.0,0,0,1,700
2020-07-02,RB,apartment,B,2,1,1,1,1,1,0,100.0,0,1,0,1400
2020-06-27,RB,apartment,B,3,2,1,1,1,0,0,140.0,0,1,0,1400
2020-06-27,N,apartment,A,2,1,1,1,0,0,1,75.0,0,1,0,2000
2020-06-27,T,apartment,B,2,1,1,1,0,0,0,150.0,1,0,0,2000
2020-06-27,B,apartment,C,3,2,1,4,0,0,0,200.0,0,1,0,1499
2020-06-28,RB,apartment,B,3,2,1,2,1,1,0,260.0,0,1,0,1450
2020-06-27,JR,apartment,B,3,2,1,1,0,1,0,140.0,0,1,0,1500
2020-06-27,T,apartment,B,3,2,1,2,1,1,1,135.0,0,1,0,1250
2020-06-27,RB,apartment,B,3,2,1,2,0,1,0,155.0,0,0,1,600
2020-06-27,RB,apartment,A,1,1,1,1,0,0,0,140.0,0,0,1,350
2020-06-27,RB,apartment,B,3,2,1,2,1,0,0,140.0,0,0,1,450
2020-06-27,RB,apartment,A,3,3,1,0,1,1,0,140.0,0,0,1,600
2020-06-27,RB,apartment,A,1,1,1,0,1,1,0,140.0,0,0,1,350
2020-06-28,RB,apartment,B,2,1,1,1,1,0,0,100.0,0,1,0,1000
2020-06-27,RB,apartment,A,2,1,1,1,1,1,0,140.0,0,1,0,2000
2020-06-27,RB,apartment,B,3,2,1,1,1,1,0,170.0,0,1,0,2000
2020-06-27,RB,apartment,B,3,3,1,1,1,1,1,170.0,0,0,1,550
2020-06-27,RB,apartment,B,2,1,1,1,1,1,0,90.0,0,0,1,400
2020-06-27,RB,apartment,B,2,3,1,2,1,1,0,140.0,0,0,1,450
2020-06-27,RB,apartment,B,3,2,1,1,1,1,0,120.0,0,1,0,2000
2020-07-02,RB,apartment,B,4,3,1,1,1,1,0,200.0,0,0,1,500
2020-06-28,RB,apartment,C,3,2,1,1,1,1,0,120.0,0,0,1,450
2020-06-27,RB,apartment,B,3,3,1,1,1,1,0,165.0,0,0,1,600
2020-06-27,RB,apartment,B,3,2,1,2,1,0,0,180.0,0,0,1,550
2020-06-27,RB,apartment,B,3,2,1,1,1,1,1,170.0,0,0,1,500
2020-06-27,RB,apartment,A,3,2,1,1,1,0,0,125.0,0,0,1,700
2020-06-27,RB,apartment,B,2,2,1,1,1,1,0,125.0,0,0,1,450
2020-06-27,RB,apartment,C,3,3,1,1,1,1,1,170.0,0,0,1,700
2020-06-27,RB,apartment,B,2,2,1,1,0,1,1,145.0,0,1,0,1600
2020-06-28,RB,apartment,A,3,2,1,1,0,1,1,150.0,0,0,1,600
2020-06-27,RB,apartment,B,3,3,1,1,1,1,1,180.0,0,0,1,700
2020-06-27,RB,apartment,B,3,3,1,1,1,1,1,180.0,0,0,1,700
2020-06-27,RB,apartment,B,2,1,1,1,1,1,0,90.0,0,0,1,400
2020-06-27,RB,apartment,B,3,2,1,1,1,1,0,145.0,0,0,1,500
2020-06-27,RB,Roof,A,2,2,1,1,0,0,0,140.0,0,1,0,300
2020-06-27,RB,apartment,B,3,1,1,1,0,1,0,130.0,0,1,0,1250
2020-06-27,T,apartment,A,1,1,1,0,1,0,0,140.0,0,1,0,1400
2020-06-29,RB,apartment,A,2,1,1,1,0,0,0,90.0,0,0,1,600
2020-06-28,RB,apartment,B,3,2,1,1,1,1,0,170.0,0,1,0,1500
2020-06-28,RB,apartment,A,2,2,1,0,0,0,0,140.0,0,1,0,1250
2020-06-29,T,apartment,B,3,1,1,1,1,1,0,190.0,1,0,0,2000
2020-06-29,RB,apartment,A,2,1,1,1,0,0,0,100.0,0,1,0,1800
2020-06-28,N,Roof,C,6,2,1,2,0,0,0,160.0,1,0,0,3500
2020-06-28,H,apartment,B,2,2,1,2,0,0,0,110.0,1,0,0,2800
2020-06-28,RB,apartment,B,2,1,1,1,0,0,0,140.0,0,1,0,1500
2020-06-28,RB,apartment,A,2,1,1,0,1,0,0,140.0,0,0,1,600
2020-06-28,RB,apartment,A,2,1,1,0,1,1,0,100.0,0,1,0,400
2020-06-28,RB,apartment,A,3,2,1,1,0,0,0,160.0,0,0,1,700
2020-06-28,N,apartment,B,3,1,1,1,0,0,0,120.0,1,0,0,2600
2020-06-28,RB,apartment,A,1,1,1,0,1,1,1,70.0,0,0,1,600
2020-06-28,RB,apartment,B,2,2,1,1,1,0,0,135.0,0,0,1,500
2020-06-28,RB,apartment,A,1,1,1,0,1,1,0,140.0,0,0,1,350
2020-06-28,RB,apartment,B,3,3,1,3,1,1,0,175.0,0,0,1,700
2020-06-28,RB,apartment,A,2,2,1,1,1,0,1,120.0,0,1,0,2000
2020-06-28,RB,apartment,B,3,3,1,0,0,1,0,175.0,0,1,0,1500
2020-06-28,RB,apartment,B,1,1,1,0,0,0,0,100.0,0,1,0,1150
2020-06-29,RB,apartment,A,1,1,1,1,0,0,0,70.0,0,0,1,350
2020-06-28,RB,apartment,A,3,2,1,1,1,1,0,160.0,0,0,1,700
2020-07-02,RB,apartment,B,3,2,1,1,1,1,0,170.0,0,1,0,1500
2020-06-28,RB,apartment,A,3,3,1,1,1,1,1,160.0,0,0,1,750
2020-06-28,RB,apartment,A,3,3,1,1,1,1,0,160.0,0,0,1,600
2020-06-28,RB,apartment,A,3,3,1,1,1,1,1,180.0,0,0,1,950
2020-06-28,RB,apartment,B,3,2,1,1,1,1,0,109.0,0,0,1,500
2020-06-29,RB,apartment,A,1,1,1,0,0,0,0,140.0,0,1,0,1800
2020-07-02,RB,apartment,B,4,2,1,2,0,1,0,170.0,0,1,0,1800
2020-06-29,RB,apartment,B,3,3,2,1,1,1,0,180.0,0,0,1,600
2020-07-05,RB,apartment,A,2,1,1,1,1,1,0,140.0,0,0,1,550
2020-06-29,RB,apartment,B,3,2,1,1,0,0,0,1.0,0,1,0,400
2020-06-29,JN,apartment,B,5,3,1,0,0,0,0,130.0,0,1,0,1100
2020-06-29,RB,apartment,A,2,1,1,1,1,1,0,140.0,0,0,1,600
2020-06-29,RB,apartment,A,1,1,0,1,1,1,0,30.0,0,1,0,1200
2020-07-05,RB,apartment,C,3,2,1,1,1,1,1,120.0,0,0,1,450
2020-07-05,RB,apartment,A,1,1,1,1,1,0,0,140.0,0,0,1,260
2020-06-29,JN,apartment,B,2,1,1,1,0,0,0,100.0,1,0,0,150
2020-06-29,RB,apartment,B,3,2,1,2,1,0,0,130.0,0,0,1,450
2020-06-29,RB,apartment,A,1,1,1,0,0,0,0,140.0,0,0,1,450
2020-07-05,RB,apartment,A,3,2,1,2,1,1,0,170.0,0,0,1,500
2020-06-29,N,apartment,A,1,1,1,1,1,1,1,70.0,0,0,1,340
2020-06-29,RB,apartment,B,1,1,1,1,1,0,0,70.0,0,1,0,800
2020-07-19,RB,apartment,B,3,2,1,2,0,1,0,160.0,0,0,1,450
2020-06-29,RB,apartment,B,2,1,1,1,1,0,0,90.0,0,1,0,1050
2020-07-05,RB,apartment,B,1,1,1,1,1,1,1,70.0,0,0,1,350
2020-06-29,RB,apartment,A,1,1,1,0,0,0,0,140.0,0,1,0,1400
2020-06-29,N,apartment,B,3,1,1,0,0,0,0,160.0,1,0,0,3200
2020-06-29,RB,apartment,A,1,1,1,0,1,0,0,140.0,0,0,1,450
2020-06-29,RB,apartment,A,3,2,1,1,1,0,0,140.0,0,0,1,700
2020-06-29,RB,apartment,A,1,1,1,0,0,0,0,140.0,0,0,1,350
2020-09-19,RB,apartment,A,3,3,1,1,1,1,1,160.0,0,0,1,1150
2020-06-29,B,apartment,A,2,1,1,1,0,1,0,100.0,0,0,1,1249
2020-06-29,RB,apartment,B,3,3,1,2,1,1,1,180.0,0,0,1,750
2020-06-29,RB,apartment,B,3,2,1,2,1,1,0,155.0,0,0,1,600
2020-06-30,RB,apartment,B,3,3,1,1,1,1,1,140.0,0,0,1,700
2020-06-30,RB,apartment,B,4,1,1,1,0,0,0,200.0,0,1,0,2000
2020-06-30,T,apartment,B,2,2,1,1,0,1,0,140.0,0,1,0,900
2020-06-30,N,apartment,B,4,1,1,0,0,0,0,155.0,1,0,0,3000
2020-06-30,RB,apartment,B,2,2,1,1,1,1,0,120.0,0,1,0,1400
2020-06-30,N,apartment,B,3,1,1,0,0,0,0,70.0,1,0,0,1800
2020-06-30,RB,apartment,A,2,1,1,1,1,0,0,120.0,0,0,1,700
2020-07-05,RB,apartment,B,3,3,2,1,1,1,0,180.0,0,0,1,180
2020-06-30,RB,apartment,A,3,3,1,1,1,1,1,180.0,0,0,1,1100
2020-06-30,RB,apartment,B,3,2,1,1,1,1,0,140.0,0,0,1,500
2020-06-30,RB,apartment,B,3,2,1,2,1,1,0,165.0,0,1,0,1450
2020-07-01,RB,apartment,A,3,2,1,0,0,0,0,140.0,0,1,0,350
2020-06-30,T,apartment,A,3,2,1,2,0,1,0,145.0,0,1,0,2500
2020-07-01,N,apartment,A,2,1,1,0,0,0,0,80.0,0,1,0,1300
2020-06-30,RB,apartment,B,2,2,1,1,1,1,0,140.0,0,0,1,450
2020-06-30,RB,apartment,B,2,1,1,1,1,0,0,90.0,0,0,1,400
2020-06-30,RB,apartment,B,3,2,1,1,1,1,0,120.0,0,0,1,500
2020-06-30,RB,apartment,A,3,3,1,1,1,1,1,170.0,0,0,1,250
2020-06-30,JN,apartment,B,2,2,1,1,0,1,0,110.0,1,0,0,180
2020-06-30,RB,apartment,B,3,2,1,1,1,1,0,2.0,0,0,1,500
2020-06-30,RB,apartment,B,3,1,1,1,0,0,0,140.0,0,1,0,1500
2020-07-02,RB,Roof,B,2,2,1,0,0,1,0,140.0,0,1,0,500
2020-06-30,RB,apartment,B,1,1,1,1,1,1,0,140.0,0,1,0,950
2020-07-01,RB,apartment,B,1,1,1,1,1,1,0,140.0,0,1,0,950
2020-06-30,H,apartment,B,4,2,1,0,0,1,0,170.0,1,0,0,2500
2020-07-01,RB,apartment,D,4,2,1,0,0,0,0,140.0,0,1,0,250
2020-07-01,RB,apartment,A,3,2,1,1,1,1,0,180.0,0,0,1,250
2020-07-05,RB,apartment,A,2,1,1,1,1,1,0,80.0,0,1,0,2000
2020-07-01,RB,apartment,B,3,2,1,2,1,0,0,180.0,0,1,0,2000
2020-07-01,JN,apartment,B,4,2,1,0,1,0,0,155.0,0,1,0,1700
2020-07-01,RB,apartment,B,2,2,1,2,0,0,0,140.0,1,0,0,250
2020-07-05,RB,apartment,C,3,2,1,1,1,1,1,140.0,0,0,1,600
2020-07-01,RB,apartment,B,2,1,1,1,0,0,0,140.0,0,1,0,800
2020-07-01,RB,apartment,B,2,2,1,1,1,1,0,120.0,0,1,0,1000
2020-07-01,RB,apartment,A,3,2,1,3,0,1,0,270.0,0,0,1,900
2020-07-01,RB,apartment,B,3,3,1,1,1,1,1,150.0,0,0,1,500
2020-07-01,RB,apartment,A,1,1,1,0,0,0,0,140.0,0,1,0,400
2020-07-04,RB,apartment,A,1,1,1,0,0,1,0,140.0,0,1,0,450
2020-07-01,RB,apartment,A,3,2,1,1,1,1,0,125.0,0,0,1,700
2020-07-01,RB,apartment,A,3,3,1,2,1,1,1,190.0,0,0,1,1300
2020-07-01,RB,apartment,A,3,3,1,2,1,1,0,180.0,0,0,1,1200
2020-07-01,RB,apartment,B,3,2,1,2,0,0,0,170.0,0,0,1,450
2020-07-01,RB,Roof,B,2,1,1,1,0,0,0,140.0,0,0,1,400
2020-07-01,RB,apartment,B,2,1,1,1,1,0,0,85.0,0,0,1,400
2020-07-01,N,apartment,B,3,1,1,1,1,1,0,140.0,1,0,0,300
2020-07-01,RB,apartment,B,3,2,1,1,0,0,0,140.0,0,0,1,450
2020-07-01,RB,apartment,A,1,2,1,0,0,0,0,140.0,0,0,1,400
2020-07-01,RB,apartment,B,1,1,1,1,0,1,0,110.0,0,1,0,1000
2020-07-01,RB,apartment,B,3,2,1,3,0,1,0,165.0,0,1,0,1200
2020-07-05,RB,apartment,B,2,2,1,1,1,1,0,125.0,0,1,0,1200
2020-07-01,N,apartment,A,3,2,1,0,0,0,0,120.0,0,1,0,2200
2020-07-01,RB,apartment,B,2,2,1,1,1,1,0,130.0,0,0,1,450
2020-07-01,RB,apartment,B,1,1,1,0,1,1,0,140.0,0,0,1,350
2020-07-01,N,apartment,B,4,2,1,0,0,0,0,165.0,1,0,0,3000
2020-07-01,RB,apartment,A,3,3,1,1,1,1,0,170.0,0,0,1,600
2020-07-01,RB,apartment,B,2,2,1,1,0,1,1,145.0,0,1,0,1600
2020-07-01,H,apartment,B,3,2,1,0,0,0,0,130.0,0,1,0,1600
2020-07-01,RB,apartment,B,3,2,1,1,1,1,1,160.0,0,0,1,600
2020-07-01,RB,apartment,A,3,2,1,1,1,1,1,160.0,0,0,1,750
2020-07-01,RB,apartment,B,3,3,1,2,1,1,0,140.0,0,0,1,450
2020-07-01,RB,apartment,A,3,2,1,2,1,1,0,170.0,0,0,1,950
2020-07-01,RB,apartment,B,3,2,1,0,1,1,0,150.0,0,0,1,400
2020-07-08,RB,apartment,B,1,1,1,1,1,0,0,70.0,0,1,0,800
2020-07-04,RB,apartment,B,2,2,1,1,0,0,0,140.0,0,1,0,17000
2020-07-01,RB,apartment,A,2,2,1,1,1,1,1,140.0,0,0,1,650
2020-07-01,RB,apartment,B,3,3,1,0,1,1,0,150.0,0,1,0,1600
2020-07-01,RB,apartment,A,1,1,1,0,1,1,1,50.0,0,0,1,550
2020-07-05,B,apartment,C,2,1,1,1,0,0,0,100.0,0,0,1,1099
2020-07-01,RB,apartment,A,1,2,1,2,0,0,0,140.0,0,1,0,500
2020-07-02,RB,apartment,A,3,3,1,2,1,1,0,140.0,0,0,1,700
2020-07-02,RB,apartment,A,1,2,1,0,0,0,0,140.0,0,0,1,400
2020-07-02,RB,apartment,A,2,1,1,1,1,1,0,140.0,0,0,1,600
2020-07-04,B,apartment,B,2,1,1,1,0,0,0,140.0,0,1,0,1100
2020-07-05,RB,apartment,B,3,1,1,1,0,1,0,130.0,0,1,0,1250
2020-07-04,N,apartment,C,4,2,1,2,0,0,0,250.0,1,0,0,3800
2020-07-04,RB,apartment,A,3,1,1,3,0,0,0,140.0,0,0,1,200
2020-07-02,JN,apartment,B,2,2,1,1,0,0,0,100.0,1,0,0,1
2020-07-08,RB,apartment,B,3,3,1,0,1,1,0,140.0,0,0,1,450
2020-07-02,RB,apartment,B,3,3,1,1,1,1,0,140.0,0,0,1,450
2020-07-02,RB,apartment,B,3,1,1,0,0,0,0,140.0,0,1,0,1300
2020-07-02,RB,apartment,B,2,1,1,1,1,0,0,140.0,0,0,1,400
2020-07-02,RB,apartment,B,2,3,1,2,1,1,0,140.0,0,0,1,450
2020-07-02,RB,apartment,B,3,2,1,1,1,0,0,110.0,0,0,1,500
2020-07-04,RB,apartment,B,3,1,1,1,1,0,0,140.0,0,1,0,1200
2020-07-02,N,apartment,B,2,1,1,0,0,0,0,140.0,1,0,0,1200
2020-07-02,RB,apartment,C,3,3,1,1,1,1,1,150.0,0,0,1,600
2020-07-02,RB,apartment,B,2,2,1,1,1,0,0,140.0,0,1,0,1200
2020-07-02,RB,apartment,A,1,1,1,1,0,0,0,140.0,0,1,0,1400
2020-07-04,JN,apartment,B,2,2,1,0,0,0,0,150.0,1,0,0,270
2020-07-02,N,apartment,C,4,3,1,2,1,1,0,165.0,1,0,0,4000
2020-07-04,RB,apartment,B,3,2,1,1,0,1,0,170.0,0,1,0,1300
2020-07-04,RB,apartment,A,3,2,1,2,1,1,0,180.0,0,1,0,600
2020-07-04,RB,apartment,A,3,1,1,1,0,1,0,140.0,0,1,0,400
2020-07-04,JN,apartment,B,2,2,1,1,0,0,0,110.0,1,0,0,150
2020-07-07,RB,apartment,A,3,1,1,1,1,1,0,140.0,0,0,1,250
2020-07-04,RB,apartment,B,3,2,1,1,1,1,0,150.0,0,1,0,1000
2020-07-04,N,apartment,B,3,3,1,2,1,1,0,200.0,1,0,0,4000
2020-07-04,JN,apartment,C,6,1,1,1,0,0,0,150.0,1,0,0,250
2020-07-04,T,apartment,B,5,2,1,2,0,1,0,150.0,1,0,0,3000
2020-07-04,H,apartment,B,3,3,1,3,0,0,0,200.0,0,1,0,1000
2020-07-05,RB,apartment,B,4,2,1,1,0,0,0,16.0,0,0,1,500
2020-07-04,RB,apartment,A,3,3,1,2,1,1,1,160.0,0,0,1,600
2020-07-04,RB,apartment,A,2,2,1,0,1,1,0,140.0,0,0,1,600
2020-07-04,RB,apartment,A,3,2,1,1,1,1,0,150.0,0,0,1,700
2020-07-04,RB,apartment,A,1,1,1,0,0,0,0,140.0,0,1,0,1400
2020-07-04,RB,apartment,A,3,2,1,1,0,0,0,130.0,0,0,1,600
2020-07-04,RB,apartment,B,2,2,1,1,1,1,0,130.0,0,0,1,450
2020-07-04,RB,apartment,B,3,2,1,1,1,1,0,120.0,0,0,1,500
2020-07-04,RB,apartment,B,2,1,1,1,1,0,0,100.0,0,0,1,400
2020-07-04,RB,apartment,B,2,3,1,2,1,1,0,140.0,0,0,1,450
2020-07-05,N,apartment,A,3,1,1,0,0,0,0,70.0,1,0,0,1800
2020-07-07,JN,apartment,B,3,1,1,1,0,0,0,150.0,0,1,0,1200
2020-07-05,RB,apartment,A,3,3,1,2,1,0,1,150.0,0,0,1,1400
2020-07-05,RB,apartment,A,3,3,1,1,1,1,0,180.0,0,0,1,800
2020-07-05,RB,apartment,B,2,1,1,1,0,0,0,140.0,0,1,0,1100
2020-07-11,RB,Roof,B,2,2,1,2,1,0,0,130.0,0,1,0,1250
2020-07-06,RB,apartment,A,2,3,1,1,1,1,0,140.0,0,1,0,2500
2020-07-05,RB,apartment,B,3,2,1,0,0,0,0,140.0,0,1,0,800
2020-07-05,RB,apartment,A,1,1,1,0,1,0,0,140.0,0,0,1,350
2020-07-11,RB,apartment,B,3,1,1,1,0,0,0,140.0,0,1,0,16000
2020-07-05,RB,apartment,B,1,1,1,0,1,1,0,140.0,0,0,1,350
2020-07-05,RB,apartment,B,2,2,1,1,1,1,0,140.0,0,0,1,450
2020-07-06,RB,apartment,B,3,2,1,1,1,1,0,140.0,0,0,1,450
2020-07-06,RB,apartment,B,2,1,1,1,0,0,0,100.0,0,1,0,1300
2020-07-06,RB,apartment,A,1,1,1,1,1,1,1,70.0,0,0,1,550
2020-07-06,N,apartment,B,3,1,1,0,0,0,0,70.0,1,0,0,1800
2020-07-06,RB,apartment,A,1,1,1,0,0,1,0,70.0,0,0,1,350
2020-07-06,RB,apartment,C,3,2,1,2,1,1,0,140.0,0,0,1,500
2020-07-06,RB,apartment,B,4,1,1,0,0,0,0,140.0,0,1,0,700
2020-07-18,RB,apartment,B,3,2,1,1,1,1,0,120.0,0,0,1,500
2020-07-06,RB,apartment,B,2,1,1,0,0,0,0,100.0,0,1,0,1150
2020-07-06,RB,apartment,B,3,2,1,1,1,1,0,140.0,0,1,0,1500
2020-07-06,RB,apartment,B,3,3,1,1,1,1,0,140.0,0,0,1,450
2020-07-06,RB,apartment,B,2,1,1,1,1,1,0,140.0,0,0,1,400
2020-07-06,RB,apartment,A,1,1,1,0,0,0,0,140.0,0,0,1,400
2020-07-06,RB,apartment,B,1,1,1,1,1,0,0,140.0,0,1,0,800
2020-07-07,RB,apartment,A,3,2,1,1,1,1,0,140.0,0,0,1,700
2020-07-06,RB,apartment,B,4,2,1,0,1,1,0,40.0,0,1,0,1200
2020-07-09,RB,apartment,B,2,1,1,1,0,0,0,100.0,0,1,0,300
2020-07-07,RB,apartment,B,3,1,1,1,0,0,0,140.0,0,1,0,16200
2020-07-07,RB,apartment,A,2,1,1,1,0,0,0,140.0,0,1,0,1200
2020-07-07,T,apartment,B,2,1,1,0,0,0,0,120.0,0,1,0,850
2020-07-07,JN,apartment,A,4,2,1,1,0,1,0,160.0,1,0,0,400
2020-07-07,RB,apartment,B,2,1,1,1,0,1,0,110.0,0,1,0,1300
2020-07-12,RB,apartment,B,2,1,1,1,0,1,0,120.0,0,1,0,950
2020-07-07,RB,apartment,B,1,1,1,1,0,1,0,110.0,0,1,0,1300
2020-07-07,RB,apartment,B,3,3,1,0,0,0,0,140.0,0,1,0,1800
2020-07-07,RB,apartment,B,2,3,1,2,1,1,0,140.0,0,0,1,450
2020-07-07,RB,apartment,B,3,3,1,1,1,1,1,170.0,0,0,1,600
2020-07-07,RB,apartment,B,2,2,1,1,1,1,0,140.0,0,0,1,450
2020-07-07,RB,apartment,B,1,1,1,1,1,0,0,100.0,0,1,0,950
2020-07-07,RB,apartment,B,3,2,1,1,1,1,0,110.0,0,0,1,500
2020-07-07,H,apartment,B,3,1,1,1,0,1,0,110.0,0,1,0,800
2020-07-12,RB,apartment,B,3,3,1,1,0,0,0,165.0,0,1,0,1200
2020-07-07,RB,apartment,C,3,2,1,1,1,1,0,140.0,0,1,0,1300
2020-07-07,H,apartment,B,2,1,1,1,0,0,0,100.0,1,0,0,2400
2020-07-08,RB,apartment,B,3,2,1,1,1,1,1,150.0,0,0,1,600
2020-07-14,RB,apartment,A,2,2,1,1,1,0,0,130.0,0,1,0,1800
2020-07-08,RB,apartment,A,2,1,1,1,1,1,0,140.0,0,1,0,2000
2020-07-08,RB,apartment,A,3,3,1,1,1,1,0,175.0,0,0,1,700
2020-07-08,RB,apartment,B,3,2,1,1,1,1,0,155.0,0,1,0,1400
2020-07-08,RB,apartment,B,3,3,1,1,1,1,1,170.0,0,0,1,600
2020-07-11,RB,apartment,B,3,3,1,1,1,1,1,170.0,0,0,1,600
2020-07-08,N,apartment,B,3,2,1,0,1,1,0,160.0,1,0,0,3800
2020-08-15,RB,apartment,B,3,3,1,1,1,1,0,150.0,0,0,1,550
2020-07-08,RB,apartment,B,3,2,1,1,1,1,0,150.0,0,0,1,450
2020-07-08,RB,apartment,A,3,1,1,1,0,0,0,140.0,0,0,1,650
2020-07-08,RB,Roof,A,1,1,1,1,0,0,0,140.0,0,0,1,450
2020-07-09,B,Roof,B,4,1,1,2,0,0,0,140.0,0,1,0,1300
2020-07-08,H,apartment,B,3,2,1,0,0,1,0,130.0,0,1,0,1400
2020-07-08,RB,apartment,B,2,2,1,1,1,1,0,130.0,0,0,1,450
2020-07-14,RB,apartment,B,3,3,1,1,1,1,1,163.0,0,0,1,600
2020-07-09,RB,apartment,B,2,2,1,0,0,0,0,125.0,0,1,0,700
2020-07-09,N,apartment,B,6,2,1,2,0,0,0,250.0,1,0,0,3500
2020-07-09,RB,apartment,B,3,2,1,1,1,1,0,160.0,0,0,1,550
2020-07-09,RB,apartment,B,2,2,1,1,0,1,1,160.0,0,1,0,1600
2020-07-09,RB,apartment,A,1,1,1,1,0,1,0,60.0,0,1,0,1700
2020-07-09,RB,apartment,B,3,3,1,1,1,1,1,170.0,0,0,1,600
2020-07-11,RB,apartment,B,3,3,1,1,1,1,1,180.0,0,0,1,700
2020-07-13,RB,apartment,B,3,3,1,1,1,1,1,180.0,0,0,1,650
2020-07-09,RB,apartment,A,3,3,1,1,1,1,1,180.0,0,0,1,650
2020-07-09,N,apartment,A,3,2,1,1,1,1,0,135.0,0,1,0,2000
2020-07-09,RB,apartment,B,3,2,1,2,0,0,0,170.0,0,0,1,450
2020-07-09,RB,apartment,A,3,3,1,1,1,1,0,140.0,0,0,1,700
2020-07-09,RB,apartment,A,3,2,1,1,1,1,0,140.0,0,0,1,800
2020-07-09,RB,apartment,B,2,2,1,1,1,1,0,140.0,0,1,0,1200
2020-07-09,RB,apartment,A,3,2,1,0,0,0,0,140.0,0,0,1,700
2020-07-09,RB,apartment,B,3,2,1,1,1,1,0,145.0,0,0,1,450
2020-07-09,RB,apartment,A,2,2,1,1,1,1,1,110.0,0,0,1,1000
2020-07-09,RB,apartment,A,3,2,1,1,1,1,0,145.0,0,0,1,700
2020-07-09,RB,apartment,B,1,1,1,1,1,1,0,80.0,0,1,0,800
2020-07-09,RB,apartment,A,1,1,1,1,1,1,1,75.0,0,0,1,500
2020-07-11,H,apartment,C,4,3,1,1,0,1,0,120.0,1,0,0,2600
2020-07-11,RB,apartment,B,2,1,1,0,0,0,0,140.0,0,0,1,400
2020-07-11,B,apartment,A,2,2,1,1,0,0,0,75.0,0,1,0,1700
2020-07-12,N,apartment,A,1,1,1,1,0,0,0,80.0,0,1,0,1250
2020-07-11,RB,apartment,A,3,1,1,1,0,0,0,140.0,0,1,0,400
2020-10-03,RB,apartment,A,3,2,1,2,1,1,1,170.0,0,0,1,700
2020-07-11,RB,apartment,B,3,3,1,2,1,1,0,183.0,0,0,1,550
2020-07-16,RB,apartment,B,3,3,1,1,1,1,1,165.0,0,1,0,2000
2020-07-11,N,apartment,C,3,2,1,1,1,1,0,140.0,1,0,0,3500
2020-07-11,RB,apartment,B,3,2,1,2,1,1,1,160.0,0,0,1,500
2020-07-11,RB,apartment,B,3,2,1,2,1,0,0,140.0,0,0,1,450
2020-07-11,RB,apartment,B,2,2,1,1,1,1,0,120.0,0,1,0,1400
2020-07-11,RB,apartment,A,2,2,1,0,1,1,0,140.0,0,0,1,600
2020-07-11,RB,apartment,A,3,2,1,0,1,1,0,180.0,0,0,1,850
2020-07-11,RB,apartment,B,2,1,1,0,1,1,1,120.0,0,0,1,550
2020-07-11,N,apartment,A,1,1,1,1,0,1,0,50.0,0,1,0,850
2020-07-11,RB,apartment,A,2,2,1,0,1,1,0,90.0,0,1,0,2000
2020-07-12,H,apartment,C,3,2,1,1,0,1,0,125.0,1,0,0,80000
