city,status,numberRooms,numberBathrooms,numberBalconies,houseSpace,elevator,carParking,heating,featurePlus,featurePlus2,Bldg_A,Bldg_B,MedstatusHouseSpace,city_encoded,priceUS
1,1,1,1,1,85.0,1,1,1,1.0,2.0,1,0,100.0,1173.920621965639,600.0
1,1,1,1,1,85.0,1,1,1,1.0,2.0,1,0,100.0,1173.920621965639,600.0
1,1,1,1,1,85.0,1,1,1,1.0,2.0,1,0,100.0,1173.920621965639,600.0
7,3,3,1,1,0.0,0,0,0,0.3333333333333333,0.6666666666666666,0,0,130.0,3725.509039309261,390.0
1,1,2,1,1,130.0,0,1,0,0.5,1.0,1,0,100.0,1173.920621965639,480.0
1,2,3,2,1,140.0,1,1,1,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,500.0
1,2,3,1,2,150.0,0,1,0,0.3333333333333333,1.0,0,2,130.0,1173.920621965639,450.0
1,1,4,2,1,150.0,0,0,0,0.5,0.75,1,0,100.0,1173.920621965639,700.0
1,2,1,1,1,50.0,0,0,0,1.0,2.0,0,1,130.0,1173.920621965639,360.0
1,2,2,2,1,110.0,1,1,0,1.0,1.5,0,1,130.0,1173.920621965639,450.0
1,1,2,2,1,100.0,1,1,0,1.0,1.5,1,0,100.0,1173.920621965639,550.0
4,1,1,1,1,0.0,0,1,0,1.0,2.0,1,0,100.0,2748.8817637163456,330.0
1,2,3,3,1,160.0,1,1,1,1.0,1.3333333333333333,0,1,130.0,1173.920621965639,400.0
1,2,3,2,2,0.0,0,0,0,0.6666666666666666,1.3333333333333333,0,2,130.0,1173.920621965639,352.5
1,2,2,2,2,140.0,0,0,0,1.0,2.0,0,2,130.0,1173.920621965639,480.0
3,2,3,3,1,200.0,0,1,0,1.0,1.3333333333333333,0,1,130.0,993.7760408300536,600.0
1,2,1,1,1,80.0,0,0,0,1.0,2.0,0,1,130.0,1173.920621965639,240.0
2,1,1,2,0,0.0,1,1,0,2.0,2.0,0,0,100.0,2442.410693355728,390.0
1,1,1,1,0,55.0,0,1,1,1.0,1.0,0,0,100.0,1173.920621965639,405.0
1,2,3,2,1,135.0,1,0,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,550.0
1,1,2,1,0,0.0,1,1,0,0.5,0.5,0,0,100.0,1173.920621965639,550.0
1,2,3,2,1,0.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,400.0
1,2,3,2,1,0.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,400.0
1,1,2,1,1,0.0,0,0,0,0.5,1.0,1,0,100.0,1173.920621965639,550.0
1,1,2,2,1,140.0,0,0,0,1.0,1.5,1,0,100.0,1173.920621965639,600.0
1,2,3,3,0,130.0,1,1,0,1.0,1.0,0,0,130.0,1173.920621965639,600.0
1,2,4,3,0,170.0,1,1,0,0.75,0.75,0,0,130.0,1173.920621965639,650.0
5,3,2,2,1,90.0,0,0,0,1.0,1.5,0,0,130.0,5721.57234989645,225.0
5,3,3,2,1,130.0,0,1,0,0.6666666666666666,1.0,0,0,130.0,5721.57234989645,360.0
1,2,2,1,1,80.0,1,0,0,0.5,1.0,0,1,130.0,1173.920621965639,360.0
1,1,2,2,2,0.0,1,1,1,1.0,2.0,2,0,100.0,1173.920621965639,750.0
1,1,3,3,1,170.0,1,1,1,1.0,1.3333333333333333,1,0,100.0,1173.920621965639,1000.0
1,1,2,3,1,170.0,1,1,1,1.5,2.0,1,0,100.0,1173.920621965639,850.0
4,1,2,2,0,0.0,0,0,0,1.0,1.0,0,0,100.0,2748.8817637163456,300.0
1,2,2,1,1,120.0,0,0,0,0.5,1.0,0,1,130.0,1173.920621965639,360.0
1,2,3,2,1,140.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,500.0
1,1,1,1,0,0.0,0,0,0,1.0,1.0,0,0,100.0,1173.920621965639,420.0
1,2,2,1,0,0.0,0,0,0,0.5,0.5,0,0,130.0,1173.920621965639,300.0
2,2,3,2,1,125.0,0,1,0,0.6666666666666666,1.0,0,1,130.0,2442.410693355728,360.0
1,2,3,2,1,130.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,450.0
1,1,3,2,2,0.0,1,0,0,0.6666666666666666,1.3333333333333333,2,0,100.0,1173.920621965639,105.0
1,1,3,3,2,165.0,1,1,1,1.0,1.6666666666666667,2,0,100.0,1173.920621965639,700.0
1,2,3,3,1,190.0,1,1,1,1.0,1.3333333333333333,0,1,130.0,1173.920621965639,700.0
1,2,3,2,1,0.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,480.0
1,1,2,2,1,0.0,1,0,1,1.0,1.5,1,0,100.0,1173.920621965639,600.0
1,2,3,2,1,0.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,400.0
1,1,2,2,1,100.0,0,0,0,1.0,1.5,1,0,100.0,1173.920621965639,420.0
9,2,2,1,0,85.0,0,0,0,0.5,0.5,0,0,130.0,450.460627032967,240.0
1,1,1,1,0,0.0,1,1,0,1.0,1.0,0,0,100.0,1173.920621965639,360.0
4,1,1,1,0,85.0,0,0,0,1.0,1.0,0,0,100.0,2748.8817637163456,390.0
1,2,3,1,2,150.0,0,1,0,0.3333333333333333,1.0,0,2,130.0,1173.920621965639,450.0
1,1,1,1,0,60.0,1,0,0,1.0,1.0,0,0,100.0,1173.920621965639,450.0
1,2,3,3,2,170.0,1,1,0,1.0,1.6666666666666667,0,2,130.0,1173.920621965639,550.0
1,1,3,2,2,155.0,1,0,0,0.6666666666666666,1.3333333333333333,2,0,100.0,1173.920621965639,800.0
1,2,3,2,2,130.0,1,1,1,0.6666666666666666,1.3333333333333333,0,2,130.0,1173.920621965639,550.0
2,3,3,2,1,100.0,0,1,0,0.6666666666666666,1.0,0,0,130.0,2442.410693355728,270.0
1,2,2,2,1,128.0,1,1,1,1.0,1.5,0,1,130.0,1173.920621965639,450.0
1,1,3,2,2,155.0,1,1,0,0.6666666666666666,1.3333333333333333,2,0,100.0,1173.920621965639,540.0
1,2,2,2,1,120.0,1,1,0,1.0,1.5,0,1,130.0,1173.920621965639,480.0
1,1,2,1,1,0.0,0,0,0,0.5,1.0,1,0,100.0,1173.920621965639,375.0
4,1,1,1,1,0.0,0,0,0,1.0,2.0,1,0,100.0,2748.8817637163456,240.0
1,1,2,1,0,100.0,0,0,0,0.5,0.5,0,0,100.0,1173.920621965639,105.0
1,2,2,2,2,135.0,1,0,0,1.0,2.0,0,2,130.0,1173.920621965639,500.0
1,1,3,1,1,0.0,1,0,0,0.3333333333333333,0.6666666666666666,1,0,100.0,1173.920621965639,150.0
6,2,2,1,1,70.0,0,1,0,0.5,1.0,0,1,130.0,358.59579940170937,210.0
1,1,3,3,1,160.0,1,1,1,1.0,1.3333333333333333,1,0,100.0,1173.920621965639,600.0
1,1,2,2,0,100.0,1,1,1,1.0,1.0,0,0,100.0,1173.920621965639,750.0
3,2,4,2,1,170.0,0,0,0,0.5,0.75,0,1,130.0,993.7760408300536,600.0
4,2,3,2,1,140.0,1,1,1,0.6666666666666666,1.0,0,1,130.0,2748.8817637163456,600.0
1,1,3,2,1,0.0,1,1,0,0.6666666666666666,1.0,1,0,100.0,1173.920621965639,650.0
1,1,2,2,1,0.0,1,1,1,1.0,1.5,1,0,100.0,1173.920621965639,650.0
1,1,1,1,1,89.0,1,1,1,1.0,2.0,1,0,100.0,1173.920621965639,450.0
1,1,1,1,1,89.0,0,1,1,1.0,2.0,1,0,100.0,1173.920621965639,600.0
1,2,3,3,2,220.0,1,1,0,1.0,1.6666666666666667,0,2,130.0,1173.920621965639,600.0
4,1,4,2,3,165.0,1,1,1,0.5,1.25,3,0,100.0,2748.8817637163456,600.0
1,1,2,1,0,100.0,1,1,0,0.5,0.5,0,0,100.0,1173.920621965639,600.0
1,2,2,2,1,90.0,1,0,0,1.0,1.5,0,1,130.0,1173.920621965639,480.0
1,2,3,2,0,144.0,1,1,1,0.6666666666666666,0.6666666666666666,0,0,130.0,1173.920621965639,435.0
1,2,3,2,0,140.0,1,1,1,0.6666666666666666,0.6666666666666666,0,0,130.0,1173.920621965639,500.0
1,1,1,1,0,0.0,1,1,0,1.0,1.0,0,0,100.0,1173.920621965639,450.0
4,1,3,2,1,150.0,1,1,0,0.6666666666666666,1.0,1,0,100.0,2748.8817637163456,750.0
1,1,2,1,0,0.0,0,0,0,0.5,0.5,0,0,100.0,1173.920621965639,120.0
2,3,3,2,0,90.0,0,0,0,0.6666666666666666,0.6666666666666666,0,0,130.0,2442.410693355728,270.0
1,2,1,1,0,35.0,0,0,0,1.0,1.0,0,0,130.0,1173.920621965639,285.0
1,2,2,1,0,0.0,0,0,0,0.5,0.5,0,0,130.0,1173.920621965639,300.0
1,2,2,1,1,120.0,0,0,0,0.5,1.0,0,1,130.0,1173.920621965639,330.0
7,2,3,2,1,130.0,0,0,0,0.6666666666666666,1.0,0,1,130.0,3725.509039309261,300.0
3,2,3,1,2,150.0,1,0,0,0.3333333333333333,1.0,0,2,130.0,993.7760408300536,450.0
3,3,3,1,2,125.0,1,1,1,0.3333333333333333,1.0,0,0,130.0,993.7760408300536,600.0
1,2,3,2,1,165.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,555.0
1,2,3,2,1,0.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,480.0
1,1,1,1,0,40.0,1,1,0,1.0,1.0,0,0,100.0,1173.920621965639,350.0
1,2,3,2,2,150.0,1,1,0,0.6666666666666666,1.3333333333333333,0,2,130.0,1173.920621965639,500.0
1,2,3,2,1,140.0,1,0,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,450.0
1,2,3,2,1,160.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,600.0
2,1,2,1,1,100.0,1,1,0,0.5,1.0,1,0,100.0,2442.410693355728,450.0
1,1,2,2,1,150.0,1,1,1,1.0,1.5,1,0,100.0,1173.920621965639,1000.0
1,2,3,2,1,170.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,510.0
1,2,3,2,1,170.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,510.0
1,2,2,2,1,155.0,1,1,1,1.0,1.5,0,1,130.0,1173.920621965639,750.0
2,2,2,1,0,0.0,0,0,0,0.5,0.5,0,0,130.0,2442.410693355728,240.0
1,1,1,1,1,28.0,1,1,0,1.0,2.0,1,0,100.0,1173.920621965639,360.0
3,2,3,1,0,100.0,0,1,0,0.3333333333333333,0.3333333333333333,0,0,130.0,993.7760408300536,600.0
1,1,3,2,1,170.0,1,1,1,0.6666666666666666,1.0,1,0,100.0,1173.920621965639,1000.0
1,1,3,3,0,0.0,1,1,1,1.0,1.0,0,0,100.0,1173.920621965639,800.0
1,2,3,3,0,0.0,1,1,1,1.0,1.0,0,0,130.0,1173.920621965639,650.0
1,1,3,3,0,0.0,1,1,0,1.0,1.0,0,0,100.0,1173.920621965639,800.0
1,2,3,3,0,0.0,1,1,1,1.0,1.0,0,0,130.0,1173.920621965639,600.0
1,2,2,2,1,0.0,1,1,0,1.0,1.5,0,1,130.0,1173.920621965639,550.0
1,1,2,2,1,0.0,1,0,1,1.0,1.5,1,0,100.0,1173.920621965639,550.0
1,2,2,1,1,0.0,1,0,0,0.5,1.0,0,1,130.0,1173.920621965639,420.0
1,2,3,2,1,160.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,390.0
1,2,2,2,2,0.0,1,1,0,1.0,2.0,0,2,130.0,1173.920621965639,450.0
1,2,3,2,1,150.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,500.0
1,2,2,2,1,120.0,1,0,0,1.0,1.5,0,1,130.0,1173.920621965639,480.0
1,1,1,1,0,0.0,1,1,1,1.0,1.0,0,0,100.0,1173.920621965639,540.0
1,1,2,2,1,100.0,1,1,1,1.0,1.5,1,0,100.0,1173.920621965639,650.0
1,1,2,1,1,105.0,0,0,0,0.5,1.0,1,0,100.0,1173.920621965639,390.0
7,2,4,3,0,130.0,0,0,0,0.75,0.75,0,0,130.0,3725.509039309261,300.0
1,1,3,1,1,110.0,1,0,0,0.3333333333333333,0.6666666666666666,1,0,100.0,1173.920621965639,650.0
1,2,2,1,1,0.0,0,1,0,0.5,1.0,0,1,130.0,1173.920621965639,300.0
3,1,1,1,0,0.0,0,1,0,1.0,1.0,0,0,100.0,993.7760408300536,300.0
1,2,2,2,0,0.0,0,0,0,1.0,1.0,0,0,130.0,1173.920621965639,135.0
1,1,2,2,0,120.0,1,0,0,1.0,1.0,0,0,100.0,1173.920621965639,650.0
1,2,3,3,1,160.0,0,0,0,1.0,1.3333333333333333,0,1,130.0,1173.920621965639,450.0
1,2,3,3,1,175.0,1,1,1,1.0,1.3333333333333333,0,1,130.0,1173.920621965639,700.0
1,2,2,1,2,110.0,0,0,1,0.5,1.5,0,2,130.0,1173.920621965639,420.0
1,1,3,3,2,180.0,1,1,1,1.0,1.6666666666666667,2,0,100.0,1173.920621965639,1000.0
1,1,1,1,0,0.0,0,0,0,1.0,1.0,0,0,100.0,1173.920621965639,550.0
1,2,3,2,2,130.0,1,1,1,0.6666666666666666,1.3333333333333333,0,2,130.0,1173.920621965639,570.0
1,1,1,1,1,0.0,1,1,0,1.0,2.0,1,0,100.0,1173.920621965639,550.0
1,1,2,2,1,100.0,1,1,0,1.0,1.5,1,0,100.0,1173.920621965639,600.0
1,2,3,2,1,150.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,500.0
1,2,3,2,1,140.0,1,1,1,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,550.0
1,1,1,1,0,0.0,1,0,0,1.0,1.0,0,0,100.0,1173.920621965639,375.0
1,3,3,2,1,0.0,1,1,0,0.6666666666666666,1.0,0,0,130.0,1173.920621965639,300.0
9,2,3,2,2,130.0,0,0,0,0.6666666666666666,1.3333333333333333,0,2,130.0,450.460627032967,390.0
3,2,3,2,2,155.0,1,1,0,0.6666666666666666,1.3333333333333333,0,2,130.0,993.7760408300536,600.0
1,1,1,1,0,28.0,0,0,0,1.0,1.0,0,0,100.0,1173.920621965639,360.0
1,1,2,1,1,160.0,1,1,0,0.5,1.0,1,0,100.0,1173.920621965639,500.0
3,1,1,1,1,25.0,1,1,1,1.0,2.0,1,0,100.0,993.7760408300536,300.0
1,1,3,1,1,0.0,0,0,0,0.3333333333333333,0.6666666666666666,1,0,100.0,1173.920621965639,120.0
2,2,1,1,1,0.0,0,0,0,1.0,2.0,0,1,130.0,2442.410693355728,150.0
1,2,1,1,0,60.0,1,0,0,1.0,1.0,0,0,130.0,1173.920621965639,350.0
1,2,3,2,0,0.0,1,1,1,0.6666666666666666,0.6666666666666666,0,0,130.0,1173.920621965639,800.0
1,2,3,2,2,160.0,1,1,0,0.6666666666666666,1.3333333333333333,0,2,130.0,1173.920621965639,700.0
1,2,3,3,2,0.0,1,1,0,1.0,1.6666666666666667,0,2,130.0,1173.920621965639,600.0
1,2,3,3,2,145.0,1,0,0,1.0,1.6666666666666667,0,2,130.0,1173.920621965639,450.0
1,2,3,3,1,0.0,1,1,0,1.0,1.3333333333333333,0,1,130.0,1173.920621965639,650.0
1,2,3,2,0,125.0,1,1,0,0.6666666666666666,0.6666666666666666,0,0,130.0,1173.920621965639,390.0
1,2,3,2,1,160.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,500.0
1,3,3,3,1,163.0,1,1,1,1.0,1.3333333333333333,0,0,130.0,1173.920621965639,750.0
2,1,2,1,1,70.0,0,0,0,0.5,1.0,1,0,100.0,2442.410693355728,300.0
1,1,3,2,2,155.0,1,1,0,0.6666666666666666,1.3333333333333333,2,0,100.0,1173.920621965639,540.0
1,1,4,3,2,240.0,0,0,0,0.75,1.25,2,0,100.0,1173.920621965639,1000.0
1,2,2,1,0,0.0,0,0,0,0.5,0.5,0,0,130.0,1173.920621965639,375.0
1,2,3,2,1,0.0,0,0,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,420.0
1,2,2,2,1,110.0,1,1,0,1.0,1.5,0,1,130.0,1173.920621965639,450.0
1,1,3,2,1,0.0,1,1,0,0.6666666666666666,1.0,1,0,100.0,1173.920621965639,650.0
1,1,2,2,1,70.0,1,1,0,1.0,1.5,1,0,100.0,1173.920621965639,580.0
1,2,2,2,1,120.0,1,1,0,1.0,1.5,0,1,130.0,1173.920621965639,500.0
1,1,2,1,1,0.0,1,1,0,0.5,1.0,1,0,100.0,1173.920621965639,600.0
1,1,1,2,1,15.0,0,1,0,2.0,3.0,1,0,100.0,1173.920621965639,165.0
1,2,1,1,1,0.0,0,1,0,1.0,2.0,0,1,130.0,1173.920621965639,255.0
3,2,3,2,2,150.0,0,0,0,0.6666666666666666,1.3333333333333333,0,2,130.0,993.7760408300536,660.0
1,2,2,2,1,110.0,1,1,0,1.0,1.5,0,1,130.0,1173.920621965639,330.0
1,2,2,2,1,110.0,1,1,0,1.0,1.5,0,1,130.0,1173.920621965639,300.0
4,2,2,2,1,0.0,1,0,0,1.0,1.5,0,1,130.0,2748.8817637163456,240.0
1,2,3,1,0,0.0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,130.0,1173.920621965639,394.8
1,2,4,2,2,160.0,1,1,0,0.5,1.0,0,2,130.0,1173.920621965639,360.0
1,1,3,3,1,200.0,1,1,1,1.0,1.3333333333333333,1,0,100.0,1173.920621965639,800.0
1,2,2,2,1,120.0,1,1,0,1.0,1.5,0,1,130.0,1173.920621965639,480.0
1,1,1,1,0,0.0,1,1,0,1.0,1.0,0,0,100.0,1173.920621965639,480.0
1,2,2,2,1,0.0,0,0,0,1.0,1.5,0,1,130.0,1173.920621965639,390.0
1,2,3,2,1,140.0,1,1,1,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,550.0
1,2,3,2,1,145.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,600.0
1,2,2,3,1,150.0,1,1,1,1.5,2.0,0,1,130.0,1173.920621965639,550.0
1,2,3,2,1,160.0,1,0,1,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,550.0
1,1,4,2,2,200.0,0,0,0,0.5,1.0,2,0,100.0,1173.920621965639,210.0
1,2,2,1,1,110.0,0,0,0,0.5,1.0,0,1,130.0,1173.920621965639,390.0
4,1,4,3,3,220.0,1,1,0,0.75,1.5,3,0,100.0,2748.8817637163456,210.0
1,1,2,2,2,130.0,1,1,1,1.0,2.0,2,0,100.0,1173.920621965639,850.0
1,1,3,2,1,0.0,1,1,0,0.6666666666666666,1.0,1,0,100.0,1173.920621965639,700.0
1,1,4,3,2,150.0,1,1,0,0.75,1.25,2,0,100.0,1173.920621965639,650.0
3,2,3,2,2,0.0,0,1,0,0.6666666666666666,1.3333333333333333,0,2,130.0,993.7760408300536,600.0
4,1,2,2,0,90.0,0,0,0,1.0,1.0,0,0,100.0,2748.8817637163456,240.0
1,1,3,3,2,185.0,1,1,0,1.0,1.6666666666666667,2,0,100.0,1173.920621965639,800.0
1,2,3,1,1,110.0,0,1,0,0.3333333333333333,0.6666666666666666,0,1,130.0,1173.920621965639,300.0
1,2,3,3,2,220.0,1,1,0,1.0,1.6666666666666667,0,2,130.0,1173.920621965639,600.0
1,2,3,3,1,0.0,1,1,0,1.0,1.3333333333333333,0,1,130.0,1173.920621965639,650.0
1,2,3,3,0,0.0,0,0,0,1.0,1.0,0,0,130.0,1173.920621965639,360.0
1,1,3,3,2,170.0,1,1,1,1.0,1.6666666666666667,2,0,100.0,1173.920621965639,750.0
1,1,3,2,2,150.0,1,1,1,0.6666666666666666,1.3333333333333333,2,0,100.0,1173.920621965639,750.0
1,2,3,3,2,165.0,1,1,1,1.0,1.6666666666666667,0,2,130.0,1173.920621965639,600.0
1,1,1,1,0,0.0,0,1,0,1.0,1.0,0,0,100.0,1173.920621965639,135.0
1,2,2,2,1,100.0,1,1,0,1.0,1.5,0,1,130.0,1173.920621965639,450.0
4,1,4,2,1,150.0,0,0,0,0.5,0.75,1,0,100.0,2748.8817637163456,150.0
4,2,3,2,1,120.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,2748.8817637163456,390.0
7,3,2,1,1,75.0,0,1,0,0.5,1.0,0,0,130.0,3725.509039309261,180.0
1,2,3,3,2,160.0,1,1,0,1.0,1.6666666666666667,0,2,130.0,1173.920621965639,700.0
3,2,3,3,2,154.0,1,1,0,1.0,1.6666666666666667,0,2,130.0,993.7760408300536,600.0
1,3,3,2,2,150.0,0,1,0,0.6666666666666666,1.3333333333333333,0,0,130.0,1173.920621965639,330.0
1,2,4,2,0,200.0,0,0,0,0.5,0.5,0,0,130.0,1173.920621965639,510.0
1,1,1,1,1,45.0,1,1,1,1.0,2.0,1,0,100.0,1173.920621965639,600.0
1,2,3,3,1,0.0,1,1,0,1.0,1.3333333333333333,0,1,130.0,1173.920621965639,650.0
1,2,3,2,0,170.0,1,1,1,0.6666666666666666,0.6666666666666666,0,0,130.0,1173.920621965639,600.0
1,2,2,2,2,0.0,1,1,0,1.0,2.0,0,2,130.0,1173.920621965639,450.0
8,2,3,2,2,160.0,1,0,0,0.6666666666666666,1.3333333333333333,0,2,130.0,5251.698036083916,690.0
1,2,2,1,1,120.0,0,0,0,0.5,1.0,0,1,130.0,1173.920621965639,300.0
1,2,3,2,5,180.0,0,0,0,0.6666666666666666,2.333333333333333,0,5,130.0,1173.920621965639,600.0
9,2,2,1,1,100.0,0,0,0,0.5,1.0,0,1,130.0,450.460627032967,300.0
1,2,1,2,1,100.0,0,0,0,2.0,3.0,0,1,130.0,1173.920621965639,330.0
1,1,1,1,1,0.0,1,1,0,1.0,2.0,1,0,100.0,1173.920621965639,450.0
1,1,2,2,0,0.0,1,1,0,1.0,1.0,0,0,100.0,1173.920621965639,600.0
4,1,3,2,1,140.0,1,0,0,0.6666666666666666,1.0,1,0,100.0,2748.8817637163456,720.0
4,1,1,1,1,90.0,1,1,0,1.0,2.0,1,0,100.0,2748.8817637163456,549.9
6,4,2,1,1,0.0,0,0,0,0.5,1.0,0,0,90.0,358.59579940170937,120.0
5,2,3,1,0,0.0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,130.0,5721.57234989645,225.0
2,3,3,2,1,100.0,0,1,0,0.6666666666666666,1.0,0,0,130.0,2442.410693355728,270.0
1,2,3,2,0,137.0,1,0,0,0.6666666666666666,0.6666666666666666,0,0,130.0,1173.920621965639,450.0
4,1,3,2,0,240.0,0,0,0,0.6666666666666666,0.6666666666666666,0,0,100.0,2748.8817637163456,600.0
1,2,1,1,0,35.0,0,0,0,1.0,1.0,0,0,130.0,1173.920621965639,285.0
1,1,3,3,2,165.0,1,1,1,1.0,1.6666666666666667,2,0,100.0,1173.920621965639,700.0
1,2,2,1,1,0.0,0,1,0,0.5,1.0,0,1,130.0,1173.920621965639,255.0
1,1,3,3,3,185.0,1,1,0,1.0,2.0,3,0,100.0,1173.920621965639,1000.0
1,2,3,3,1,170.0,1,1,0,1.0,1.3333333333333333,0,1,130.0,1173.920621965639,650.0
1,1,3,3,1,180.0,1,1,1,1.0,1.3333333333333333,1,0,100.0,1173.920621965639,1000.0
1,1,2,2,1,150.0,1,1,1,1.0,1.5,1,0,100.0,1173.920621965639,1000.0
1,1,2,2,1,155.0,1,1,1,1.0,1.5,1,0,100.0,1173.920621965639,750.0
1,2,3,2,2,0.0,1,1,0,0.6666666666666666,1.3333333333333333,0,2,130.0,1173.920621965639,400.0
1,1,3,2,1,0.0,1,1,1,0.6666666666666666,1.0,1,0,100.0,1173.920621965639,650.0
2,1,3,2,2,145.0,0,1,0,0.6666666666666666,1.3333333333333333,2,0,100.0,2442.410693355728,750.0
1,4,4,2,2,170.0,0,0,0,0.5,1.0,0,0,90.0,1173.920621965639,210.0
1,1,2,1,1,100.0,1,0,0,0.5,1.0,1,0,100.0,1173.920621965639,600.0
1,2,3,2,1,140.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,500.0
8,2,3,3,0,160.0,1,0,0,1.0,1.0,0,0,130.0,5251.698036083916,540.0
1,2,3,2,1,160.0,0,0,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,700.0
1,2,2,2,1,140.0,0,0,0,1.0,1.5,0,1,130.0,1173.920621965639,450.0
1,1,1,1,0,50.0,0,0,0,1.0,1.0,0,0,100.0,1173.920621965639,390.0
1,2,1,1,1,90.0,1,1,1,1.0,2.0,0,1,130.0,1173.920621965639,400.0
1,1,3,3,1,165.0,1,1,1,1.0,1.3333333333333333,1,0,100.0,1173.920621965639,850.0
1,2,3,2,1,130.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,330.0
1,2,2,1,1,0.0,0,0,0,0.5,1.0,0,1,130.0,1173.920621965639,210.0
1,2,3,2,1,150.0,0,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,360.0
1,1,3,2,0,0.0,1,1,1,0.6666666666666666,0.6666666666666666,0,0,100.0,1173.920621965639,750.0
4,1,2,2,0,0.0,1,0,0,1.0,1.0,0,0,100.0,2748.8817637163456,540.0
1,1,3,2,2,0.0,0,0,0,0.6666666666666666,1.3333333333333333,2,0,100.0,1173.920621965639,600.0
1,1,2,1,0,0.0,0,0,0,0.5,0.5,0,0,100.0,1173.920621965639,360.0
1,1,3,1,0,0.0,1,1,1,0.3333333333333333,0.3333333333333333,0,0,100.0,1173.920621965639,800.0
3,1,1,1,1,47.0,1,1,1,1.0,2.0,1,0,100.0,993.7760408300536,510.0
1,2,3,1,0,0.0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,130.0,1173.920621965639,360.0
3,1,2,1,1,110.0,1,1,1,0.5,1.0,1,0,100.0,993.7760408300536,600.0
1,2,1,2,0,80.0,0,0,0,2.0,2.0,0,0,130.0,1173.920621965639,255.0
1,1,3,3,1,180.0,1,1,1,1.0,1.3333333333333333,1,0,100.0,1173.920621965639,800.0
1,1,3,3,1,0.0,1,1,1,1.0,1.3333333333333333,1,0,100.0,1173.920621965639,850.0
1,2,3,3,2,160.0,1,1,1,1.0,1.6666666666666667,0,2,130.0,1173.920621965639,650.0
1,1,3,3,2,175.0,1,1,1,1.0,1.6666666666666667,2,0,100.0,1173.920621965639,950.0
1,2,3,1,1,140.0,0,1,0,0.3333333333333333,0.6666666666666666,0,1,130.0,1173.920621965639,400.0
1,1,4,3,2,150.0,1,1,1,0.75,1.25,2,0,100.0,1173.920621965639,650.0
1,2,3,2,0,137.0,1,1,1,0.6666666666666666,0.6666666666666666,0,0,130.0,1173.920621965639,450.0
1,1,3,3,2,165.0,1,1,1,1.0,1.6666666666666667,2,0,100.0,1173.920621965639,700.0
1,1,2,2,1,100.0,1,1,0,1.0,1.5,1,0,100.0,1173.920621965639,650.0
1,2,3,3,2,145.0,0,0,0,1.0,1.6666666666666667,0,2,130.0,1173.920621965639,450.0
1,2,3,2,1,120.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,500.0
1,1,1,1,1,85.0,0,1,0,1.0,2.0,1,0,100.0,1173.920621965639,300.0
1,2,2,1,1,85.0,0,1,0,0.5,1.0,0,1,130.0,1173.920621965639,390.0
1,2,3,2,1,130.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1173.920621965639,600.0
1,1,2,1,1,108.0,1,1,0,0.5,1.0,1,0,100.0,1173.920621965639,600.0
5,1,2,1,0,80.0,0,0,0,0.5,0.5,0,0,100.0,5721.57234989645,800.0
1,2,3,1,1,160.0,0,0,0,0.3333333333333333,0.6666666666666666,0,1,130.0,1173.920621965639,450.0
1,2,2,1,1,0.0,0,0,0,0.5,1.0,0,1,130.0,1173.920621965639,285.0
