date,city,houseType,status,numberRooms,numberBathrooms,numberKitchens,numberBalconies,houseSpace,elevator,carParking,heating,priceUS
2020-02-15,RB,apartment,B,3,2,1,2,140.0,1,1,0,500.0
2020-02-15,RB,apartment,B,1,1,1,0,45.0,1,1,0,340.0
2020-02-19,RB,apartment,A,1,1,1,0,60.0,1,1,0,390.0
2020-02-15,RB,apartment,B,2,1,1,1,,0,1,0,330.0
2020-02-15,RB,apartment,A,3,3,1,2,,1,1,1,700.0
2020-02-15,B,apartment,A,4,2,1,0,,1,1,0,510.0
2020-02-15,JR,apartment,A,2,1,1,1,100.0,0,1,0,510.0
2020-02-15,RB,apartment,A,3,3,1,1,150.0,1,1,0,600.0
2020-02-15,RB,apartment,A,3,2,1,1,162.0,1,1,1,600.0
2020-02-15,RB,Roof,A,3,3,1,1,168.0,0,0,0,550.0
2020-02-15,RB,apartment,B,3,3,1,2,200.0,0,0,0,600.0
2020-02-15,RB,apartment,A,3,3,1,1,150.0,1,1,1,600.0
2020-02-20,RB,Roof,A,1,2,1,0,70.0,0,0,0,500.0
2020-02-16,RB,apartment,A,2,2,1,1,120.0,1,0,0,600.0
2020-02-16,RB,apartment,A,3,2,1,0,140.0,1,0,0,630.0
2020-02-16,B,apartment,A,3,2,1,2,160.0,1,1,1,630.0
2020-02-16,RB,apartment,B,3,2,1,0,130.0,1,1,0,330.0
2020-02-20,RB,apartment,A,3,2,1,1,125.0,1,1,0,650.0
2020-02-16,RB,apartment,A,3,2,1,1,,1,1,0,600.0
2020-02-16,RB,apartment,A,1,1,1,0,,1,0,0,450.0
2020-02-19,RB,apartment,A,1,1,1,1,50.0,1,1,1,540.0
2020-02-16,RB,apartment,A,2,2,1,0,100.0,1,1,1,840.0
2020-02-16,RB,apartment,B,3,3,1,1,170.0,1,1,1,700.0
2020-02-16,RB,apartment,B,3,3,1,1,155.0,1,1,0,500.0
2020-02-16,RB,apartment,A,1,1,1,1,80.0,1,1,1,500.0
2020-02-16,RB,apartment,A,3,3,2,1,170.0,1,1,0,600.0
2020-02-16,RB,apartment,A,2,1,1,1,120.0,0,1,0,600.0
2020-02-17,RB,apartment,A,3,2,1,2,,0,0,0,450.0
2020-02-17,JN,apartment,B,2,1,1,1,145.0,0,1,0,352.5
2020-02-17,N,apartment,A,3,2,1,0,120.0,0,0,0,660.0
2020-02-16,RB,apartment,B,2,3,1,1,155.0,1,1,1,600.0
2020-02-17,N,apartment,B,3,2,1,1,145.0,1,0,0,4935.0
2020-02-17,T,Roof,C,2,1,1,1,,0,0,0,300.0
2020-02-17,RB,apartment,C,2,1,1,1,90.0,0,1,0,300.0
2020-02-17,N,apartment,A,2,1,1,0,,1,0,0,570.0
2020-02-17,RB,apartment,B,1,1,1,0,,1,1,0,270.0
2020-02-17,RB,apartment,B,2,1,1,0,,1,1,0,330.0
2020-02-17,RB,apartment,B,3,2,1,2,160.0,0,1,0,330.0
2020-02-17,N,apartment,A,2,1,1,1,80.0,0,0,0,225.0
2020-02-17,RB,apartment,B,2,1,1,1,140.0,0,0,0,450.0
2020-02-17,RB,apartment,B,4,2,1,2,170.0,1,1,0,435.0
2020-03-09,RB,apartment,B,2,2,1,1,,0,1,0,450.0
2020-02-17,RB,apartment,A,3,2,1,1,,0,0,0,600.0
2020-02-17,RB,apartment,B,3,2,1,1,150.0,1,1,1,550.0
2020-02-19,RB,apartment,B,3,3,1,3,200.0,0,1,0,360.0
2020-02-17,RB,apartment,B,1,1,1,0,45.0,0,1,0,340.0
2020-02-17,RB,apartment,A,3,2,1,3,160.0,1,1,1,800.0
2020-02-17,RB,apartment,A,3,2,1,1,125.0,1,1,0,650.0
2020-02-17,RB,apartment,A,1,1,1,1,50.0,1,1,1,540.0
2020-02-17,N,apartment,B,3,3,1,0,130.0,0,0,0,3807.0
2020-02-17,RB,apartment,A,3,3,1,0,150.0,1,1,0,550.0
2020-02-17,RB,apartment,A,3,3,3,1,150.0,1,1,0,550.0
2020-02-17,RB,apartment,A,3,2,1,1,135.0,1,1,0,690.0
2020-02-17,RB,apartment,B,3,2,1,1,160.0,1,1,0,600.0
2020-02-22,RB,apartment,B,2,1,1,1,,0,0,0,360.0
2020-02-18,RB,apartment,A,1,1,1,1,60.0,0,0,0,350.0
2020-02-18,N,apartment,A,1,2,1,0,,1,0,0,75.0
2020-02-18,RB,apartment,A,2,1,1,1,90.0,1,1,1,650.0
2020-02-18,RB,apartment,B,2,1,1,1,120.0,0,0,0,375.0
2020-02-18,N,Roof,A,2,2,1,2,100.0,1,1,0,450.0
2020-02-18,RB,apartment,B,3,3,1,1,160.0,1,1,1,700.0
2020-02-18,RB,apartment,B,3,3,1,1,170.0,1,1,0,700.0
2020-02-18,B,apartment,B,2,1,1,0,1000.0,0,1,0,420.0
2020-02-18,RB,apartment,B,2,1,1,1,132.0,1,1,0,705.0
2020-02-18,N,apartment,A,2,2,1,1,90.0,1,1,1,450.0
2020-02-18,RB,apartment,A,3,3,1,0,160.0,1,1,0,550.0
2020-02-18,N,apartment,B,3,2,1,1,135.0,1,1,0,4230.0
2020-02-18,N,apartment,A,3,2,1,1,120.0,1,1,0,510.0
2020-02-19,RB,apartment,B,3,2,1,1,165.0,1,1,0,400.0
2020-02-18,B,Roof,B,4,2,1,0,,1,1,1,600.0
2020-02-18,RB,Roof,A,2,1,1,2,145.0,1,1,1,800.0
2020-02-18,RB,apartment,A,1,1,1,0,,0,0,0,450.0
2020-02-18,N,apartment,A,3,2,1,1,150.0,1,1,0,450.0
2020-02-18,RB,Roof,A,1,1,1,0,100.0,0,0,0,300.0
2020-02-18,RB,apartment,A,3,2,1,0,110.0,1,1,0,600.0
2020-02-18,RB,apartment,B,3,2,1,1,,1,1,0,400.0
2020-02-18,RB,apartment,A,3,2,1,1,,1,1,0,600.0
2020-02-18,RB,apartment,A,1,2,1,0,,0,0,0,360.0
2020-02-18,RB,apartment,B,2,2,1,1,110.0,0,0,0,400.0
2020-02-22,H,apartment,C,3,2,1,1,130.0,0,1,0,3807.0
2020-02-18,N,apartment,B,3,2,1,1,130.0,0,0,0,2820.0
2020-02-18,T,apartment,C,3,2,1,1,120.0,0,0,0,240.0
2020-02-18,RB,apartment,A,3,3,1,1,160.0,1,1,0,700.0
2020-02-18,RB,apartment,A,3,2,1,1,155.0,1,1,0,600.0
2020-02-18,RB,apartment,A,1,1,1,1,80.0,1,1,0,500.0
2020-02-18,RB,apartment,B,3,2,1,1,155.0,1,1,0,500.0
2020-02-19,RB,apartment,A,3,2,1,0,,1,0,0,800.0
2020-02-19,RB,apartment,A,1,1,1,1,60.0,1,1,0,400.0
2020-02-19,RB,apartment,A,3,3,1,1,160.0,1,1,0,600.0
2020-02-19,RB,apartment,A,2,2,1,1,125.0,1,1,0,500.0
2020-02-19,RB,apartment,A,2,2,1,1,120.0,1,1,1,800.0
2020-02-19,RB,apartment,A,1,1,1,1,80.0,1,1,1,450.0
2020-02-19,N,apartment,A,2,1,1,0,100.0,0,0,0,300.0
2020-02-19,RB,apartment,B,1,1,1,0,45.0,1,1,0,340.0
2020-02-25,H,apartment,C,3,2,1,1,130.0,0,1,0,4653.0
2020-02-19,RB,apartment,A,1,1,1,1,,0,0,0,400.0
2020-02-19,RB,apartment,B,2,2,1,1,,1,1,0,450.0
2020-02-22,RB,apartment,A,3,2,1,0,,1,0,0,800.0
2020-02-19,RB,apartment,B,5,4,1,1,260.0,1,1,1,800.0
2020-02-19,N,apartment,A,2,2,1,1,170.0,1,1,0,150.0
2020-02-19,RB,apartment,A,3,2,1,3,150.0,1,1,1,750.0
2020-02-19,RB,apartment,B,2,2,1,1,110.0,0,0,0,400.0
2020-02-19,N,apartment,A,3,2,1,1,120.0,1,1,0,450.0
2020-02-19,RB,apartment,A,1,1,1,1,,0,0,0,350.0
2020-02-19,RB,apartment,B,1,1,1,1,45.0,1,1,1,540.0
2020-02-19,RB,apartment,A,2,2,1,1,140.0,0,1,0,500.0
2020-02-19,RB,apartment,A,1,1,1,1,90.0,0,1,1,450.0
2020-02-19,RB,apartment,A,1,1,1,1,90.0,0,1,1,550.0
2020-02-19,RB,apartment,A,3,3,1,2,200.0,1,1,1,850.0
2020-02-19,RB,apartment,B,3,3,1,1,155.0,1,1,1,600.0
2020-02-20,RB,apartment,A,3,2,1,1,,0,0,0,600.0
2020-02-20,RB,apartment,B,2,1,1,0,90.0,0,0,0,270.0
2020-02-20,RB,apartment,A,3,2,1,2,170.0,1,1,1,900.0
2020-02-25,RB,apartment,B,3,3,1,1,160.0,0,1,0,360.0
2020-02-20,RB,apartment,C,3,3,1,0,150.0,1,1,0,450.0
2020-02-20,JR,apartment,B,6,2,1,1,200.0,0,0,0,450.0
2020-02-20,T,apartment,B,3,2,2,2,120.0,0,0,0,390.0
2020-02-20,RB,apartment,B,5,3,1,2,270.0,0,0,0,200.0
2020-02-20,RB,apartment,A,3,2,1,1,,1,1,0,600.0
2020-02-20,RB,apartment,A,3,2,1,1,,1,1,0,600.0
2020-02-20,RB,apartment,A,1,1,1,0,,0,0,0,350.0
2020-02-20,RB,apartment,B,2,1,1,1,,0,0,0,360.0
2020-02-20,RB,apartment,B,2,1,1,2,130.0,0,1,0,450.0
2020-02-26,RB,apartment,A,1,1,1,0,30.0,0,1,0,350.0
2020-02-20,RB,apartment,A,3,3,1,2,170.0,1,1,1,93000.0
2020-02-20,RB,apartment,B,3,2,1,1,,1,1,0,540.0
2020-02-20,RB,apartment,A,3,3,1,1,180.0,1,1,1,1000.0
2020-02-20,RB,apartment,A,3,3,1,1,180.0,1,1,1,900.0
2020-02-20,RB,apartment,A,2,3,1,1,140.0,1,1,1,500.0
2020-02-20,H,apartment,B,2,2,1,2,110.0,0,0,0,3525.0
2020-02-20,RB,apartment,B,2,2,1,1,110.0,0,0,0,400.0
2020-02-20,RB,apartment,B,3,3,1,1,160.0,1,1,0,600.0
2020-02-22,RB,apartment,A,2,1,1,2,120.0,1,1,1,900.0
2020-02-22,RB,apartment,A,2,2,1,0,,1,1,0,600.0
2020-02-22,N,apartment,B,3,1,1,1,150.0,0,0,0,3948.0
2020-02-22,RB,apartment,B,2,1,1,1,,0,0,0,400.0
2020-02-22,B,apartment,B,2,1,1,0,75.0,0,1,0,300.0
2020-04-29,RB,apartment,A,2,2,1,1,130.0,1,1,0,650.0
2020-02-20,N,apartment,B,3,2,1,1,130.0,1,1,1,3525.0
2020-02-22,N,apartment,A,3,2,1,1,130.0,0,0,0,450.0
2020-02-22,N,apartment,A,3,2,1,1,135.0,1,0,0,660.0
2020-02-22,N,apartment,A,2,2,1,1,,1,1,0,900.0
2020-02-22,J,apartment,B,3,2,1,2,200.0,0,0,1,450.0
2020-02-22,TB,apartment,B,3,3,1,2,170.0,0,1,0,300.0
2020-02-22,N,apartment,B,2,2,1,1,100.0,1,1,0,3666.0
2020-02-22,T,apartment,B,3,2,1,1,,0,0,0,3948.0
2020-02-22,RB,apartment,A,3,3,1,1,150.0,1,1,0,700.0
2020-02-22,N,apartment,A,3,1,1,1,,0,0,0,150.0
2020-02-22,N,apartment,B,4,1,1,3,180.0,0,1,0,4230.0
2020-02-22,RB,apartment,A,2,2,2,1,139.0,1,1,1,800.0
2020-02-22,RB,apartment,A,1,1,1,1,90.0,1,1,1,500.0
2020-02-22,RB,apartment,A,1,1,1,1,90.0,1,1,1,500.0
2020-02-22,RB,apartment,A,3,3,1,1,170.0,1,1,1,1100.0
2020-02-22,RB,apartment,B,3,3,1,1,170.0,1,1,0,700.0
2020-02-22,RB,apartment,B,3,3,1,1,170.0,1,1,1,700.0
2020-02-22,RB,apartment,B,2,1,1,0,100.0,1,1,0,330.0
2020-02-22,RB,apartment,B,2,1,1,0,80.0,0,0,0,300.0
2020-02-22,RB,apartment,B,2,1,1,1,,0,0,0,240.0
2020-02-22,JR,apartment,B,2,1,1,0,90.0,0,0,0,420.0
2020-02-22,RB,apartment,B,1,1,1,1,80.0,1,1,1,350.0
2020-02-22,RB,apartment,A,3,2,1,1,,1,1,1,850.0
2020-02-22,RB,apartment,A,2,2,1,0,,1,1,0,600.0
2020-02-22,RB,apartment,B,3,2,1,1,140.0,1,1,0,450.0
2020-02-22,RB,apartment,A,3,2,1,1,125.0,1,1,0,650.0
2020-02-22,B,apartment,B,3,1,1,2,140.0,0,1,1,450.0
2020-02-22,RB,apartment,A,3,2,1,2,,0,0,0,450.0
2020-02-22,JR,apartment,A,3,2,1,0,100.0,1,1,1,650.0
2020-02-22,RB,apartment,A,2,1,1,1,,0,0,0,400.0
2020-02-22,RB,apartment,A,1,1,1,1,,1,1,0,500.0
2020-02-22,RB,apartment,A,3,2,1,0,,1,1,0,105.0
2020-02-22,N,apartment,B,3,3,1,1,200.0,0,0,0,4653.0
2020-02-22,N,apartment,B,3,3,1,1,160.0,0,1,0,5217.0
2020-02-22,RB,apartment,A,2,2,1,1,,0,0,0,750.0
2020-02-26,RB,apartment,A,3,3,1,1,169.0,1,1,1,500.0
2020-02-25,T,apartment,C,3,2,1,1,100.0,0,1,0,270.0
2020-02-23,RB,apartment,B,2,1,1,1,,0,1,0,500.0
2020-02-23,RB,apartment,A,1,1,1,1,,1,0,0,350.0
2020-02-23,RB,apartment,A,1,1,1,0,40.0,0,0,0,300.0
2020-02-23,N,apartment,B,2,1,1,1,120.0,1,0,0,3102.0
2020-02-24,RB,apartment,A,3,3,1,2,180.0,1,1,0,900.0
2020-02-23,RB,apartment,B,3,1,1,2,150.0,0,1,0,500.0
2020-02-23,RB,apartment,A,1,1,1,1,50.0,1,0,1,400.0
2020-02-23,RB,apartment,A,3,3,3,3,200.0,1,1,1,850.0
2020-02-23,RB,apartment,A,3,3,1,1,,1,1,1,1000.0
2020-02-23,RB,apartment,A,2,1,1,1,,0,0,0,400.0
2020-02-23,RB,apartment,A,2,1,1,1,,0,0,0,400.0
2020-02-23,RB,apartment,A,1,1,1,1,,0,0,1,400.0
2020-02-23,RB,apartment,A,3,2,1,1,150.0,1,1,0,650.0
2020-02-23,RB,apartment,A,1,1,1,0,,0,0,0,350.0
2020-02-23,RB,apartment,A,1,1,1,1,,1,1,1,540.0
2020-02-23,RB,apartment,B,3,3,1,1,160.0,1,1,0,600.0
2020-02-23,B,Roof,A,2,2,1,1,150.0,1,1,1,600.0
2020-02-23,Q,apartment,B,3,3,1,1,100.0,0,1,0,360.0
2020-02-23,RB,apartment,A,3,2,1,1,160.0,1,1,1,800.0
2020-02-23,N,apartment,A,3,2,1,0,150.0,0,0,0,750.0
2020-02-23,RB,apartment,A,1,1,1,1,,1,1,0,500.0
2020-02-23,RB,apartment,A,2,2,1,1,145.0,1,1,1,950.0
2020-02-23,RB,apartment,A,3,3,1,1,160.0,1,1,1,1100.0
2020-02-24,RB,apartment,B,3,2,1,1,150.0,1,1,0,500.0
2020-03-01,RB,apartment,A,2,1,1,1,,1,1,0,600.0
2020-02-24,RB,apartment,A,3,2,1,1,130.0,1,1,0,750.0
2020-02-24,RB,apartment,A,2,1,1,1,150.0,0,0,0,750.0
2020-02-23,N,apartment,B,6,3,1,2,200.0,1,0,0,4230.0
2020-03-03,RB,apartment,B,3,3,1,2,250.0,0,1,0,600.0
2020-03-01,B,apartment,B,2,1,1,1,120.0,0,0,0,450.0
2020-02-24,RB,apartment,B,2,2,1,2,140.0,0,0,0,360.0
2020-02-24,RB,apartment,A,1,2,1,1,16.0,0,1,0,165.0
2020-02-24,RB,apartment,B,4,3,1,1,170.0,1,1,1,600.0
2020-02-24,B,apartment,B,3,1,1,1,100.0,0,1,0,450.0
2020-02-24,RB,apartment,B,3,2,1,2,175.0,1,0,0,600.0
2020-02-24,RB,Roof,B,3,2,1,5,220.0,0,1,1,600.0
2020-03-05,H,apartment,C,3,2,1,1,150.0,0,0,0,4935.0
2020-02-24,RB,apartment,A,3,3,1,1,,1,1,1,700.0
2020-02-24,RB,apartment,A,3,2,1,2,,1,1,0,850.0
2020-02-24,N,apartment,B,3,1,1,0,,0,0,0,2538.0
2020-02-24,RB,apartment,B,1,1,1,1,60.0,1,1,0,270.0
2020-02-24,N,apartment,A,3,2,1,2,150.0,1,1,0,600.0
2020-02-24,RB,apartment,A,2,2,1,0,120.0,1,0,0,660.0
2020-02-24,RB,apartment,A,2,2,1,1,125.0,1,1,0,500.0
2020-02-24,RB,apartment,B,2,1,1,2,110.0,0,0,0,350.0
2020-02-24,RB,apartment,A,3,2,1,1,150.0,1,1,0,700.0
2020-02-24,T,apartment,B,4,2,1,0,144.0,1,0,0,420.0
2020-02-25,RB,apartment,C,2,2,1,1,150.0,1,1,0,500.0
2020-02-25,N,apartment,C,4,2,1,1,150.0,0,1,0,3525.0
2020-02-25,RB,apartment,A,1,1,1,1,45.0,1,1,0,282.0
2020-02-25,B,apartment,C,3,2,1,1,135.0,0,0,0,510.0
2020-02-25,RB,apartment,B,2,1,1,2,100.0,1,0,0,360.0
2020-02-25,N,apartment,A,2,1,1,1,75.0,1,1,0,600.0
2020-02-25,RB,apartment,B,3,2,1,1,140.0,1,1,0,360.0
2020-02-25,RB,apartment,A,1,1,1,0,45.0,1,1,0,400.0
2020-02-25,RB,apartment,A,3,3,1,0,170.0,1,1,0,1200.0
2020-02-25,JN,apartment,C,2,3,1,1,100.0,0,0,0,239.7
2020-02-25,RB,apartment,B,2,1,1,1,,0,0,0,450.0
2020-02-25,RB,Roof,A,1,1,1,0,50.0,0,0,0,300.0
2020-02-25,N,apartment,C,2,1,1,0,90.0,0,0,0,3243.0
2020-02-26,N,apartment,A,4,3,1,0,,0,0,0,750.0
2020-02-25,RB,apartment,A,3,3,1,2,170.0,1,1,1,900.0
2020-02-25,RB,apartment,A,1,1,1,0,,0,0,0,400.0
2020-02-25,RB,apartment,A,2,2,1,0,,1,1,0,600.0
2020-02-25,RB,apartment,A,3,2,1,1,160.0,1,1,0,600.0
2020-02-25,RB,apartment,B,3,2,1,1,160.0,1,1,0,500.0
2020-02-25,RB,apartment,A,1,1,1,1,85.0,1,1,1,550.0
2020-02-25,RB,apartment,A,3,2,1,0,160.0,1,1,1,850.0
2020-02-25,RB,apartment,B,3,3,1,1,150.0,1,1,0,450.0
2020-02-25,RB,apartment,B,2,1,1,1,140.0,0,0,0,450.0
2020-02-25,RB,apartment,A,1,1,1,1,,1,1,0,350.0
2020-02-25,RB,apartment,B,3,3,1,1,,1,1,0,600.0
2020-02-26,B,apartment,A,1,1,1,1,25.0,1,1,1,390.0
2020-02-26,RB,apartment,A,1,1,1,2,0.0,1,1,1,600.0
2020-02-26,N,apartment,B,2,1,1,1,140.0,0,1,0,4935.0
2020-02-26,RB,apartment,A,1,1,1,0,140.0,1,0,0,120.0
2020-02-26,N,apartment,A,3,1,1,2,,0,1,0,540.0
2020-02-26,RB,apartment,B,3,3,1,0,170.0,1,1,0,450.0
2020-02-26,RB,apartment,A,3,3,1,2,180.0,1,1,1,800.0
2020-02-26,RB,apartment,A,3,2,1,0,180.0,1,1,1,800.0
2020-02-26,RB,apartment,A,3,3,1,2,200.0,1,1,1,1000.0
2020-02-29,RB,apartment,A,2,2,1,1,100.0,1,1,1,850.0
2020-02-26,RB,apartment,A,2,2,1,1,100.0,1,1,1,900.0
2020-02-26,RB,apartment,A,3,3,1,1,215.0,1,1,1,850.0
2020-02-26,RB,apartment,B,3,2,1,1,170.0,1,1,0,510.0
2020-02-26,RB,apartment,A,3,3,1,2,160.0,1,1,0,800.0
2020-02-26,RB,apartment,B,3,2,1,1,145.0,1,1,0,430.0
2020-02-26,RB,apartment,A,3,3,1,2,170.0,1,1,1,950.0
2020-02-26,RB,apartment,A,3,3,1,1,,1,1,1,800.0
2020-02-26,RB,apartment,B,3,3,1,1,,1,1,0,450.0
2020-04-25,RB,apartment,B,3,2,1,1,135.0,0,0,0,450.0
2020-02-26,RB,apartment,B,3,2,1,1,,1,1,0,500.0
2020-02-26,H,apartment,B,3,2,1,1,140.0,0,1,0,5640.0
2020-02-26,RB,apartment,B,3,2,1,2,160.0,1,1,0,500.0
2020-02-26,RB,Roof,A,3,2,1,2,175.0,0,0,0,550.0
2020-02-26,RB,apartment,A,3,3,3,2,180.0,1,1,1,1000.0
2020-02-29,RB,apartment,B,6,4,2,2,350.0,1,1,1,800.0
2020-02-27,N,apartment,C,3,2,1,1,150.0,1,1,0,5217.0
2020-02-26,RB,apartment,A,2,1,1,1,,0,0,0,600.0
2020-02-26,RB,apartment,B,3,2,1,1,,1,1,0,500.0
2020-02-26,RB,apartment,A,5,2,1,2,,1,1,1,1000.0
2020-02-26,RB,apartment,B,3,3,1,1,145.0,1,1,0,600.0
2020-02-26,RB,apartment,B,1,1,1,1,,1,1,0,500.0
2020-02-26,RB,apartment,A,3,3,1,1,170.0,1,1,1,1100.0
2020-02-26,RB,apartment,A,3,3,1,1,200.0,1,1,1,1200.0
2020-02-26,RB,apartment,A,2,2,1,1,150.0,1,1,1,900.0
2020-02-26,RB,apartment,A,3,3,1,0,,1,1,1,900.0
2020-02-26,RB,apartment,A,3,3,1,2,180.0,1,1,0,750.0
2020-02-27,RB,apartment,D,3,2,1,1,,1,1,0,105.0
2020-02-27,T,apartment,B,4,1,1,0,,0,1,0,390.0
2020-03-01,T,apartment,A,1,1,1,0,,0,0,0,360.0
2020-02-27,RB,apartment,A,3,1,1,1,,0,0,0,120.0
2020-02-27,RB,apartment,A,3,2,1,1,180.0,1,1,0,900.0
2020-02-27,N,apartment,A,3,2,1,1,,1,1,0,450.0
2020-02-27,RB,apartment,A,3,2,1,1,140.0,1,1,0,400.0
2020-02-27,JR,apartment,B,3,2,1,2,150.0,1,1,0,630.0
2020-02-27,RB,apartment,A,4,2,1,2,130.0,0,1,0,550.0
2020-02-27,N,apartment,B,2,1,1,0,80.0,0,0,0,1692.0
2020-03-12,B,Roof,A,4,2,1,4,160.0,0,0,0,250.0
2020-02-27,RB,apartment,A,3,3,1,2,187.0,1,1,1,900.0
2020-02-27,JR,apartment,B,3,3,1,2,,1,1,0,540.0
2020-02-27,RB,apartment,A,3,3,1,1,160.0,1,1,1,1200.0
2020-02-27,RB,apartment,D,3,3,2,1,120.0,1,0,0,90.0
2020-02-29,RB,apartment,B,3,2,1,1,160.0,1,1,0,600.0
2020-02-27,RB,apartment,A,3,2,1,0,,1,1,0,700.0
2020-02-27,RB,apartment,A,3,3,1,2,170.0,1,1,0,540.0
2020-02-27,RB,apartment,A,3,2,1,1,160.0,1,1,0,700.0
2020-03-01,Q,apartment,B,3,3,1,1,,0,0,0,450.0
2020-02-27,RB,apartment,A,2,2,1,1,110.0,1,1,0,500.0
2020-02-29,RB,apartment,A,1,1,1,0,,0,0,0,350.0
2020-02-29,RB,apartment,B,3,2,1,2,160.0,1,1,0,435.0
2020-03-01,RB,apartment,B,2,1,1,1,,0,0,0,360.0
2020-02-29,RB,apartment,A,1,1,1,0,,0,0,0,200.0
2020-02-29,RB,apartment,B,3,1,1,2,130.0,0,0,0,135.0
2020-02-29,RB,apartment,B,3,1,1,0,1150.0,0,0,0,450.0
2020-02-29,RB,Roof,A,1,1,1,1,150.0,1,1,0,550.0
2020-02-29,JR,apartment,B,3,1,1,0,130.0,0,0,0,360.0
2020-02-29,RB,apartment,B,2,1,1,0,100.0,0,0,0,300.0
2020-02-29,T,apartment,B,3,1,1,1,120.0,0,1,0,3960.0
2020-02-29,B,apartment,A,3,1,1,0,,0,0,0,420.0
2020-02-29,RB,apartment,A,1,1,1,1,90.0,0,1,1,550.0
2020-02-29,RB,apartment,A,3,2,1,1,155.0,1,1,0,600.0
2020-02-29,RB,apartment,B,3,2,1,1,155.0,1,1,0,500.0
2020-02-29,RB,apartment,B,3,2,1,1,170.0,1,1,0,660.0
2020-02-29,RB,apartment,B,4,2,1,2,165.0,1,1,0,435.0
2020-03-07,RB,apartment,B,2,2,1,1,90.0,1,1,0,450.0
2020-02-29,RB,apartment,A,2,1,1,1,120.0,0,1,0,600.0
2020-02-29,RB,apartment,B,6,2,1,1,190.0,1,1,0,600.0
2020-03-12,RB,apartment,A,2,1,1,1,80.0,0,1,0,450.0
2020-02-29,N,apartment,A,1,1,1,0,,1,1,1,450.0
2020-02-29,RB,apartment,B,3,1,1,0,100.0,0,1,0,300.0
2020-02-29,T,apartment,B,3,2,1,0,,0,1,0,3243.0
2020-02-29,RB,apartment,A,2,2,1,0,,0,1,0,500.0
2020-02-29,RB,apartment,A,3,3,1,1,170.0,1,1,1,700.0
2020-02-29,RB,apartment,B,1,1,1,0,20.0,1,1,0,210.0
2020-02-29,RB,apartment,B,3,2,1,2,,1,1,0,510.0
2020-02-29,RB,apartment,A,1,1,1,1,70.0,1,1,1,550.0
2020-03-05,RB,apartment,A,3,3,1,1,150.0,1,1,1,900.0
2020-03-03,RB,apartment,B,3,2,1,1,140.0,1,1,1,500.0
2020-02-29,RB,apartment,A,3,3,1,1,160.0,1,1,1,850.0
2020-03-11,RB,apartment,B,1,1,1,0,20.0,0,0,0,210.0
2020-02-29,RB,apartment,A,3,3,1,1,,1,1,0,600.0
2020-02-29,RB,apartment,B,3,1,1,1,140.0,0,1,0,500.0
2020-02-29,RB,apartment,B,3,2,1,1,,1,1,0,500.0
2020-02-29,RB,apartment,A,2,2,1,1,,0,0,0,500.0
2020-03-01,RB,apartment,A,1,1,1,1,70.0,1,1,1,540.0
2020-03-08,RB,apartment,B,3,2,1,1,130.0,1,1,0,550.0
2020-02-29,N,apartment,A,3,2,1,0,120.0,0,0,0,690.0
2020-02-29,B,apartment,A,1,1,1,0,,0,1,0,450.0
2020-02-29,RB,apartment,A,1,1,1,0,,0,0,0,350.0
2020-02-29,RB,apartment,A,1,1,1,1,,1,1,1,540.0
2020-03-01,RB,apartment,A,3,2,1,0,,1,1,0,120.0
2020-03-05,N,apartment,B,3,3,1,1,160.0,0,0,0,5217.0
2020-02-29,RB,apartment,B,3,3,1,1,160.0,1,1,0,500.0
2020-02-29,RB,apartment,A,3,3,1,2,180.0,1,1,0,700.0
2020-03-01,N,apartment,B,3,2,1,2,140.0,1,1,0,420.0
2020-03-01,N,apartment,A,3,2,1,1,,0,0,0,4653.0
2020-03-01,T,apartment,A,1,2,1,0,,0,0,0,525.0
2020-03-01,N,apartment,A,3,2,1,1,140.0,0,0,0,750.0
2020-03-01,N,apartment,B,3,3,1,1,180.0,0,0,0,4935.0
2020-03-01,N,apartment,B,3,2,1,1,150.0,0,0,0,4230.0
2020-03-01,RB,apartment,A,3,3,1,0,170.0,1,1,0,1200.0
2020-03-01,RB,apartment,B,3,2,1,1,135.0,1,1,0,510.0
2020-03-01,RB,apartment,A,3,2,1,1,,1,1,0,700.0
2020-03-01,RB,apartment,A,3,2,1,1,,1,1,1,800.0
2020-03-01,RB,apartment,C,2,1,1,1,110.0,1,1,0,300.0
2020-03-01,RB,apartment,A,3,3,1,3,160.0,0,0,0,850.0
2020-03-01,N,apartment,C,3,2,1,0,,0,0,0,3102.0
2020-03-01,RB,apartment,C,3,2,1,0,,1,1,1,750.0
2020-03-01,RB,apartment,A,2,2,1,1,110.0,0,0,0,600.0
2020-03-01,RB,apartment,B,3,2,1,2,140.0,1,1,0,510.0
2020-03-01,RB,apartment,A,3,3,1,3,210.0,1,1,1,1000.0
2020-03-01,RB,apartment,B,3,1,1,1,160.0,1,1,0,500.0
2020-03-01,RB,apartment,A,3,3,1,1,150.0,1,1,0,750.0
2020-03-01,RB,apartment,A,3,2,1,1,145.0,1,1,0,700.0
2020-03-01,RB,apartment,E,3,2,1,0,130.0,1,1,0,330.0
2020-03-02,RB,apartment,A,3,2,1,1,115.0,1,1,0,700.0
2020-03-02,RB,apartment,B,3,2,1,1,170.0,1,1,0,360.0
2020-03-01,RB,apartment,A,1,1,1,1,,1,1,0,500.0
2020-03-02,RB,apartment,B,1,1,1,1,,0,0,0,300.0
