date,houseId,category,city,address,houseType,status,numberRooms,numberBathrooms,numberKitchens,numberBalconies,loungeType,houseSpace,landArea,elevator,carParking,heating,price,priceType
2020-02-01 ,240164,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,1 ,145, , ,نعم ,نعم ,115000,دولار
2020-02-01 ,240165,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 ,1 , ,70, ,نعم ,نعم ,نعم ,400,دولار
2020-02-04 ,240166,للبيع,رام الله والبيرة, - بيتونيا,شقة,مشطب ,ثلاث غرف ,2 ,1 ,1 ,صالة كبيرة ,114, ,نعم ,نعم , ,78000,دولار
2020-02-01 ,240167,للبيع,رام الله والبيرة, - بيتونيا,رووف,غير مفروشة ,غرفتين ,2 ,1 ,2 ,صالة كبيرة وغرفة جلوس  ,140, ,نعم ,نعم , ,100000,دولار
2020-02-04 ,240168,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,1 ,صاله كبيره و غرفة قعده و غرفة ضيوف كبيره ,190,270,نعم ,نعم ,نعم ,230000,دولار
2020-02-01 ,240169,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,2 ,صاله كبيره و غرفة صيوف و غرفة قعده ,190,270,نعم ,نعم ,نعم ,230000,دولار
2020-02-01 ,240170,للبيع,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,نعم  ,120, ,نعم ,نعم , ,110.000,دولار
2020-02-04 ,240172,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,صالة كبيرةَ ,185, ,نعم , ,نعم ,1550,شيكل
2020-02-01 ,240173,للبيع,رام الله والبيرة, - رافات,فيلا,غير مفروشة ,ثلاث غرف , , , , ,270,770,نعم ,نعم ,نعم ,620000,دولار
2020-02-02 ,240174,للبيع,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,اربع غرف , , , , , , ,نعم ,نعم ,نعم ,190000,دولار
2020-02-02 ,240175,للبيع,رام الله والبيرة, -  مدينة البيرة,رووف,غير مفروشة ,أكثر من خمس غرف , , , , , , ,نعم ,نعم ,نعم ,330000,دولار
2020-02-01 ,240176,للبيع,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,ثلاث غرف , , , , , , ,نعم ,نعم ,نعم ,145000,دولار
2020-02-01 ,240177,للبيع,رام الله والبيرة, -  مدينة رام الله,رووف,غير مفروشة ,ثلاث غرف , , , , , , ,نعم ,نعم ,نعم ,150000,دولار
2020-02-02 ,240178,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,ثلاث غرف ,2 ,1 ,2 ,صالة كبيرة وصالون ,162, ,نعم ,نعم ,نعم ,140000,دولار
2020-02-01 ,240179,للبيع,نابلس, -  مدينة نابلس,شقة,مشطب ,ثلاث غرف ,2 ,1 ,1 ,نعم ,125,250, , , ,12000,دينار
2020-02-01 ,240180,للبيع,بيت لحم, -  مدينة بيت لحم,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالة وصالون كبير ,150,500, ,نعم , ,330000,دولار
2020-02-01 ,240181,منفصل,بيت لحم, - جناتا,منزل,عظم ,خمس غرف ,2 ,1 ,2 ,صالة وصالون كبير في كل طابق ,160,1200, ,نعم , ,115000,دينار
2020-02-01 ,240182,للبيع,رام الله والبيرة, - بيتونيا,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,صالة وصالون كبير ,150,0,نعم ,نعم , ,100000,دولار
2020-02-01 ,240183,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 ,صالة- صالون ,160, ,نعم ,نعم ,نعم ,600,دولار
2020-02-01 ,240184,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 , ,صالة  , , ,نعم ,نعم ,نعم ,550,دولار
2020-02-01 ,240185,منفصل,القدس, - الرام,منزل,مشطب ,أكثر من خمس غرف ,10 ,5 ,5 ,صالة وصالون كبير في كل شقه ,140,800, ,نعم , ,460000,دولار
2020-02-01 ,240186,للبيع,القدس, - الرام,شقة,مشتركة ,اربع غرف ,2 ,1 ,1 ,صالة كبيرة ,145, ,نعم ,نعم , ,180000,شيكل
2020-02-01 ,240187,للايجار,رام الله والبيرة, - بير نبالا,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,صالون ,130, , , , ,700,شيكل
2020-02-01 ,240188,للايجار,رام الله والبيرة, - بير نبالا,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,3 ,صالون ,200, , , , ,1300,شيكل
2020-02-01 ,240189,للبيع,رام الله والبيرة, - بيتونيا,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالة ,140, ,نعم , , ,110000,دولار
2020-02-01 ,240190,للبيع,رام الله والبيرة, - بير نبالا,شقة,غير مفروشة ,غرفتين ,1 ,1 ,2 ,صالون ,110, , , , ,100000,شيكل
2020-02-01 ,240191,للايجار,رام الله والبيرة, - بيتونيا,شقة,غير مفروشة ,غرفة واحدة - ستوديو ,1 ,1 ,1 ,صالة صغيرة , , ,نعم ,نعم , ,900,شيكل
2020-02-02 ,240192,للايجار,رام الله والبيرة, -  مدينة البيرة,رووف,غير مفروشة ,ثلاث غرف ,3 ,1 ,3 ,صالة كبيرة ,180,180,نعم ,نعم , ,750,دولار
2020-02-02 ,240193,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,1 ,2 ,200, ,نعم ,نعم , ,450,شيكل
2020-02-02 ,240194,للبيع,القدس, - بيت حنينا,شقة,غير مفروشة ,غرفتين ,1 ,1 ,0 ,نعم , ,500, , , ,40000,شيكل
2020-02-02 ,240195,للبيع,بيت لحم, - الخضر,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 , , , , , , ,50000,دينار
2020-02-02 ,240197,للايجار,طولكرم, -  مدينة طولكرم,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,2 ,صالة كبيرة ,145, , ,نعم , ,2500,شيكل
2020-02-02 ,240198,للايجار,بيت لحم, - الدوحة,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,2 ,صالة كبيرة ,140, ,نعم ,نعم , ,300,دينار
2020-02-02 ,240199,للبيع,الخليل, -  مدينة الخليل,شقة,مشطب ,ثلاث غرف ,2 ,1 ,1 ,صالة كبيرة مع مطبخ امريكي  ,130, ,نعم ,نعم , ,70000,دينار
2020-02-02 ,240200,منفصل,نابلس, -  مدينة نابلس,منزل,مشطب ,أكثر من خمس غرف ,4 ,2 ,4 ,نعم ,180,500, , , ,250000,دينار
2020-02-02 ,240201,للبيع,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,غرفتين ,2 ,1 ,2 ,صالة واحدة مفتوحة عالمطبخ ,110, ,نعم ,نعم , ,79000,دولار
2020-02-03 ,240203,للبيع,رام الله والبيرة, - الطيرة,شقة,مشطب ,ثلاث غرف ,2 ,1 ,1 ,يوجد ,165, ,نعم ,نعم ,نعم ,150000,دولار
2020-02-02 ,240204,للايجار,نابلس, - عسكر,شقة,مشطب ,غرفتين ,2 ,1 , ,صالة ضيوف ,100, , , , ,600,شيكل
2020-02-02 ,240205,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفة واحدة - ستوديو ,1 ,1 ,0 ,0 ,20, , , , ,200,دولار
2020-02-02 ,240206,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفتين ,2 ,1 ,1 ,1 , , ,نعم ,نعم , ,600,دولار
2020-02-02 ,240207,للايجار,بيت لحم, -  مدينة بيت لحم,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,3 ,صاله كبيره ,190, , ,نعم , ,1800,شيكل
2020-02-02 ,240208,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 ,صالة وصالون ,170, ,نعم ,نعم , ,700,دولار
2020-02-02 ,240209,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 , ,يوجد.  ,140, ,نعم ,نعم , ,500,دولار
2020-02-02 ,240210,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,1 ,1 , ,يوجد.  ,100, ,نعم ,نعم , ,700,دولار
2020-02-02 ,240211,منفصل,رام الله والبيرة, - بير نبالا,منزل,غير مفروشة ,اربع غرف ,1 ,1 ,1 ,يوجد ,110, , ,نعم ,نعم ,800,شيكل
2020-02-02 ,240213,للايجار,رام الله والبيرة, - بير زيت,شقة,غير مفروشة ,ثلاث غرف ,1 ,1 ,2 ,صاله واسعه , , , , , ,280,دينار
2020-02-02 ,240214,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 , ,صالة كبيرة ,110,500, , , ,1000,شيكل
2020-02-02 ,240215,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,ثلاث غرف ,2 ,1 ,2 ,1 ,200,240,نعم ,نعم ,نعم ,180000,دولار
2020-02-02 ,240217,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,2 ,1 ,160,90, ,نعم ,نعم ,550,دولار
2020-02-04 ,240218,للايجار,نابلس, -  مدينة نابلس,شقة,غير مفروشة ,غرفتين ,1 ,1 , ,صالة ,100, , , , ,600,شيكل
2020-02-02 ,240219,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,اربع غرف ,3 ,1 ,2 ,1 ,240, ,نعم ,نعم ,نعم ,243000,دولار
2020-02-02 ,240220,للبيع,رام الله والبيرة, -  مدينة رام الله,رووف,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,1 ,260, ,نعم ,نعم ,نعم ,235000,دولار
2020-02-02 ,240221,للبيع,نابلس, -  مدينة نابلس,رووف,مشطب ,خمس غرف ,3 ,1 ,2 ,يوجد عدد ٢ ,320, ,نعم ,نعم , ,110000,دينار
2020-02-02 ,240222,للايجار,رام الله والبيرة, - رافات,شقة,غير مفروشة ,غرفتين ,2 ,1 ,1 ,٢ ,135,500,نعم ,نعم , ,1200,شيكل
2020-02-19 ,240223,منفصل,رام الله والبيرة, -  مدينة البيرة,منزل,عظم ,أكثر من خمس غرف ,0 ,0 ,0 ,0 ,4000,1100, ,نعم , ,1900000,دولار
2020-02-03 ,240224,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 , ,صالة كبيرة  , , , , , ,1450,شيكل
2020-02-02 ,240225,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفتين ,2 ,1 ,2 ,يوجد صالة وصالون ,150,30, ,نعم ,نعم ,500,دولار
2020-02-02 ,240226,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,نعم ,180, ,نعم ,نعم , ,30.000,دولار
2020-02-02 ,240227,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 , ,170, ,نعم ,نعم , ,1000,دولار
2020-02-02 ,240228,للبيع,نابلس, -  مدينة نابلس,شقة,عظم ,ثلاث غرف ,0 ,0 ,0 ,0 ,150,0,نعم ,نعم , ,350,دينار
2020-02-04 ,240229,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,غرفة واحدة - ستوديو ,1 ,1 , ,1 , , , , , ,1100,شيكل
2020-02-03 ,240230,منفصل,بيت لحم, - جناتا,منزل,عظم ,اربع غرف , , , , , , , , , ,100000,دينار
2020-02-02 ,240231,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,1 ,160,0,نعم ,نعم , ,500,دولار
2020-02-02 ,240232,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,1 ,160,0,نعم ,نعم , ,500,دولار
2020-02-04 ,240233,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,1 ,1 ,160,0,نعم ,نعم , ,600,دولار
2020-02-02 ,240234,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,1 ,1 ,180,0,نعم ,نعم ,نعم ,1100,دولار
2020-02-02 ,240235,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 , , , , , , , ,350,دولار
2020-02-02 ,240236,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,1 ,1 ,180,0,نعم ,نعم , ,700,دولار
2020-02-02 ,240237,للبيع,رام الله والبيرة, - الطيرة,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,صالة  ,170, ,نعم ,نعم , ,165000,دولار
2020-02-03 ,240238,منفصل,رام الله والبيرة, - خربثا المصباح,منزل,مشطب ,ثلاث غرف ,2 ,2 ,2 ,نعم  ,200, , ,نعم , ,200000,دينار
2020-02-02 ,240239,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 ,صالة+صالون ,160, ,نعم ,نعم ,نعم ,600,دولار
2020-02-03 ,240240,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,نعم ,160, ,نعم ,نعم ,نعم ,115000,دولار
2020-02-02 ,240241,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,غرفتين ,2 ,1 ,1 , ,110, , ,نعم , ,400,دولار
2020-02-02 ,240242,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 ,1 ,صالة , , ,نعم ,نعم , ,550,دولار
2020-02-02 ,240243,للايجار,رام الله والبيرة, - بير نبالا,شقة,مفروشة ,غرفتين ,1 ,1 ,1 ,صالون ,120, , ,نعم , ,1500,شيكل
2020-02-02 ,240244,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,2 ,صاله   صالون ,200, ,نعم ,نعم , ,85000,دولار
2020-02-03 ,240245,للايجار,بيت لحم, - بيت جالا,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 ,0 ,لا يوجد ,25,25,نعم ,نعم ,نعم ,1000,شيكل
2020-02-03 ,240246,للبيع,الخليل, -  مدينة الخليل,شقة,عظم ,اربع غرف ,2 ,1 ,1 ,صالة كبيرة  ,147, ,نعم ,نعم , ,55000,دينار
2020-02-10 ,240247,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفتين ,2 ,1 , ,يوجد صالة معيشة وصالة ضيوف ,125, ,نعم ,نعم , ,110000,دولار
2020-02-03 ,240248,للايجار,نابلس, -  مدينة نابلس,شقة,مشطب ,ثلاث غرف ,2 ,1 ,2 ,مع صاله  ,170, ,نعم ,نعم , ,4000,دينار
2020-02-03 ,240249,للبيع,رام الله والبيرة, - بيتونيا,شقة,غير مفروشة ,غرفتين ,2 ,1 ,1 ,صالة كبيرة وغرفة ضيوف ,120, ,نعم ,نعم , ,68000,دولار
2020-02-03 ,240250,للبيع,طولكرم, -  مدينة طولكرم,شقة,مشطب ,اربع غرف ,2 ,1 , , ,150, , ,نعم , ,55000,دينار
2020-02-08 ,240251,للبيع,الخليل, -  مدينة الخليل,فيلا,مشطب ,اربع غرف ,3 , , ,صاله كبيره جدا ,220, , ,نعم , ,250,دينار
2020-02-03 ,240253,منفصل,طولكرم, -  مدينة طولكرم,منزل,غير مفروشة ,ثلاث غرف ,1 ,1 , ,2 ,155,1100, , , ,100000,دينار
2020-02-03 ,240254,للبيع,رام الله والبيرة, - الطيرة,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,2 ,صالة واسعة ,170,0,نعم ,نعم ,نعم ,120000,دولار
2020-02-03 ,240255,للبيع,نابلس, - بلاطة,شقة,مشطب ,اربع غرف ,3 ,2 , ,يوجد ,140, , , , ,20000,دينار
2020-04-05 ,240256,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,2 ,صالة كبيرة ,135, ,نعم ,نعم , ,128000,دولار
2020-02-03 ,240257,للبيع,نابلس, -  مدينة نابلس,شقة,عظم ,ثلاث غرف ,2 ,1 ,1 ,نعم ,130, , , , ,4000,دينار
2020-02-03 ,240258,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 ,2 ,1 ,70, ,نعم ,نعم ,نعم ,550,دولار
2020-02-03 ,240259,منفصل,طوباس, -  مدينة طوباس,منزل,مشطب ,غرفتين ,1 ,1 , ,يوجد صالة كبيرة  ,110, , , , ,35000,دينار
2020-02-03 ,240260,للايجار,رام الله والبيرة, - بيتونيا,شقة,مفروشة ,ثلاث غرف ,2 ,1 , ,0 ,115, ,نعم ,نعم , ,1800,شيكل
2020-02-03 ,240261,للبيع,نابلس, -  مدينة نابلس,شقة,عظم ,غرفتين , , , , ,160, , , , ,48000,دينار
2020-03-02 ,240262,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 ,1 ,يوجد صالة , , , , , ,500,دولار
2020-02-03 ,240263,للبيع,بيت لحم, - الدوحة,شقة,مشطب ,ثلاث غرف ,2 ,1 ,2 ,صالة كبيرة ,140, ,نعم ,نعم , ,80000,دينار
2020-02-06 ,240264,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,ثلاث غرف ,2 ,1 ,2 ,صالة واسعة ,158,1000,نعم ,نعم ,نعم ,135000,دولار
2020-02-03 ,240265,منفصل,نابلس, - عسكر,منزل,مشطب ,ثلاث غرف ,2 ,1 , ,صالة كببرة  ,160,80, , , ,22000,دينار
2020-02-03 ,240266,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,ثلاث غرف , , , , , , , , , ,150000,دولار
2020-02-03 ,240267,للايجار,بيت لحم, -  مدينة بيت لحم,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 , ,150, , , , ,2000,شيكل
2020-02-03 ,240268,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف , , , , , , ,نعم ,نعم ,نعم ,250000,دولار
