city,status,numberRooms,numberBathrooms,numberBalconies,elevator,carParking,heating,houseSpace,PriceType_JOD,PriceType_NIS,PriceType_USD,featurePlus,Bldg_A,Bldg_B,Bldg_C,MedstatusHouseSpace,city_encoded,price
1,1,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,700
1,4,3,1,1,0,0,0,140.0,0,1,0,0.3333333333333333,0,0,0,140.0,2179.295502344721,300
1,1,2,3,0,1,1,0,140.0,0,1,0,1.5,0,0,0,140.0,2179.295502344721,1900
1,2,3,3,1,1,1,0,155.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,500
1,2,1,2,0,0,0,0,140.0,0,1,0,2.0,0,0,0,140.0,2179.295502344721,1100
1,1,3,2,2,0,1,0,145.0,0,0,1,0.6666666666666666,2,0,0,140.0,2179.295502344721,800
1,2,3,3,1,0,1,0,140.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,1000
1,2,3,2,2,0,1,0,180.0,0,1,0,0.6666666666666666,0,2,0,140.0,2179.295502344721,1500
1,1,1,1,1,0,0,0,60.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,300
1,2,2,1,1,0,0,0,100.0,0,1,0,0.5,0,1,0,140.0,2179.295502344721,700
1,1,3,2,1,1,1,0,135.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,600
1,1,3,3,1,1,1,1,165.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,700
1,1,3,3,1,1,1,0,140.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,500
1,1,1,1,1,0,0,0,140.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,450
1,2,2,2,2,0,1,1,140.0,0,0,1,1.0,0,2,0,140.0,2179.295502344721,500
1,1,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,550
1,1,4,2,1,0,1,1,155.0,0,0,1,0.5,1,0,0,140.0,2179.295502344721,700
1,2,3,2,1,1,1,0,138.0,0,0,1,0.6666666666666666,0,1,0,140.0,2179.295502344721,500
1,2,3,2,1,1,1,0,140.0,0,1,0,0.6666666666666666,0,1,0,140.0,2179.295502344721,1500
1,2,3,3,1,1,1,1,160.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,600
1,2,3,2,1,1,1,0,160.0,0,0,1,0.6666666666666666,0,1,0,140.0,2179.295502344721,550
1,1,3,2,1,1,1,0,160.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,600
1,1,1,1,0,1,1,0,140.0,0,1,0,1.0,0,0,0,140.0,2179.295502344721,1200
2,1,1,1,0,0,0,0,140.0,0,1,0,1.0,0,0,0,140.0,2954.5204006236395,1100
1,2,3,1,0,0,0,0,120.0,0,0,1,0.3333333333333333,0,0,0,140.0,2179.295502344721,450
1,2,2,1,1,0,0,0,140.0,0,1,0,0.5,0,1,0,140.0,2179.295502344721,1200
2,2,4,3,1,1,0,0,135.0,0,1,0,0.75,0,1,0,140.0,2954.5204006236395,1250
4,2,2,1,1,0,0,0,120.0,0,1,0,0.5,0,1,0,140.0,5829.75481655339,1000
1,1,1,1,0,1,0,0,140.0,0,0,1,1.0,0,0,0,140.0,2179.295502344721,500
1,2,3,3,0,1,1,0,140.0,0,0,1,1.0,0,0,0,140.0,2179.295502344721,500
1,2,3,3,1,1,1,1,170.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,700
1,1,2,1,1,0,0,0,140.0,0,1,0,0.5,1,0,0,140.0,2179.295502344721,350
1,2,2,1,1,0,0,0,170.0,0,1,0,0.5,0,1,0,140.0,2179.295502344721,1800
1,1,3,3,1,1,1,1,150.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,600
1,1,1,1,1,1,1,1,85.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,500
1,2,5,2,1,1,1,0,170.0,0,0,1,0.4,0,1,0,140.0,2179.295502344721,600
1,1,3,2,1,1,1,0,150.0,0,1,0,0.6666666666666666,1,0,0,140.0,2179.295502344721,2100
1,1,1,1,1,0,0,0,140.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,300
1,1,3,3,1,1,1,1,170.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,1150
1,1,3,3,1,1,1,1,170.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,850
1,1,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,600
1,1,3,3,1,1,1,1,180.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,1100
1,1,3,3,1,1,1,0,150.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,650
1,1,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,700
1,1,3,2,1,1,1,0,150.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,550
3,1,1,1,1,0,1,1,50.0,0,1,0,1.0,1,0,0,140.0,4419.044863120856,1600
1,2,1,1,0,1,1,0,50.0,0,0,1,1.0,0,0,0,140.0,2179.295502344721,350
1,2,1,1,1,1,1,0,140.0,0,1,0,1.0,0,1,0,140.0,2179.295502344721,900
5,3,2,1,1,0,0,0,90.0,1,0,0,0.5,0,0,1,140.0,4500.664105141376,2700
1,1,3,3,1,1,1,1,150.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,800
1,1,3,3,1,1,1,1,170.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,700
1,2,3,2,1,0,0,0,130.0,0,1,0,0.6666666666666666,0,1,0,140.0,2179.295502344721,1400
1,2,3,2,1,0,1,0,110.0,0,1,0,0.6666666666666666,0,1,0,140.0,2179.295502344721,1500
4,1,3,1,1,0,0,0,110.0,0,1,0,0.3333333333333333,1,0,0,140.0,5829.75481655339,500
2,3,3,2,2,1,0,0,120.0,1,0,0,0.6666666666666666,0,0,2,140.0,2954.5204006236395,2500
4,1,1,1,1,1,1,0,40.0,0,1,0,1.0,1,0,0,140.0,5829.75481655339,1500
1,1,1,1,1,0,0,0,140.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,450
1,1,2,1,1,0,1,0,150.0,0,1,0,0.5,1,0,0,140.0,2179.295502344721,2500
1,2,3,3,1,1,1,0,140.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,500
3,1,2,2,2,0,1,0,145.0,0,1,0,1.0,2,0,0,140.0,4419.044863120856,2700
1,2,2,2,1,1,1,0,110.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,400
1,1,2,2,1,1,1,1,150.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,600
1,1,1,1,1,1,1,1,140.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,550
1,2,3,3,1,1,1,1,160.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,600
3,1,1,1,0,1,1,1,25.0,0,1,0,1.0,0,0,0,140.0,4419.044863120856,1000
7,2,2,1,1,0,1,1,80.0,0,1,0,0.5,0,1,0,140.0,2095.947656953635,1000
1,1,1,1,1,1,1,0,26.0,0,1,0,1.0,1,0,0,140.0,2179.295502344721,1200
1,1,3,2,1,1,1,1,170.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,700
4,1,2,1,1,1,1,0,100.0,0,1,0,0.5,1,0,0,140.0,5829.75481655339,1800
1,1,3,3,3,1,1,1,215.0,0,0,1,1.0,3,0,0,140.0,2179.295502344721,850
1,1,2,2,1,1,1,1,100.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,1000
1,2,2,1,1,1,1,0,80.0,0,1,0,0.5,0,1,0,140.0,2179.295502344721,1200
3,1,3,2,2,0,1,0,145.0,0,1,0,0.6666666666666666,2,0,0,140.0,4419.044863120856,2500
1,2,3,2,1,0,0,0,140.0,0,1,0,0.6666666666666666,0,1,0,140.0,2179.295502344721,1300
1,2,2,2,2,1,1,0,130.0,0,1,0,1.0,0,2,0,140.0,2179.295502344721,800
1,2,3,3,1,0,1,0,170.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,1000
1,2,3,2,1,1,1,0,160.0,0,0,1,0.6666666666666666,0,1,0,140.0,2179.295502344721,600
1,1,1,1,0,1,0,0,140.0,0,0,1,1.0,0,0,0,140.0,2179.295502344721,450
3,1,1,1,0,1,1,1,25.0,0,1,0,1.0,0,0,0,140.0,4419.044863120856,1000
1,3,3,3,1,1,1,1,155.0,0,0,1,1.0,0,0,1,140.0,2179.295502344721,600
4,1,1,1,1,1,1,1,60.0,0,1,0,1.0,1,0,0,140.0,5829.75481655339,1500
1,1,1,1,0,1,1,1,50.0,0,0,1,1.0,0,0,0,140.0,2179.295502344721,550
1,1,2,2,1,0,1,0,145.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,600
7,2,4,3,2,0,0,0,166.0,0,1,0,0.75,0,2,0,140.0,2095.947656953635,1000
1,1,1,1,0,1,0,0,140.0,0,0,1,1.0,0,0,0,140.0,2179.295502344721,450
1,2,3,2,1,0,0,0,140.0,0,1,0,0.6666666666666666,0,1,0,140.0,2179.295502344721,1300
1,2,3,2,2,1,1,0,140.0,0,0,1,0.6666666666666666,0,2,0,140.0,2179.295502344721,500
1,2,1,1,0,1,1,0,45.0,0,0,1,1.0,0,0,0,140.0,2179.295502344721,340
1,1,1,1,0,1,1,0,60.0,0,1,0,1.0,0,0,0,140.0,2179.295502344721,1300
1,2,2,1,1,0,1,0,140.0,0,1,0,0.5,0,1,0,140.0,2179.295502344721,1100
1,1,3,3,2,1,1,1,140.0,0,0,1,1.0,2,0,0,140.0,2179.295502344721,700
3,1,4,2,0,1,1,0,140.0,0,1,0,0.5,0,0,0,140.0,4419.044863120856,1700
1,1,3,3,1,1,1,0,150.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,600
1,1,3,2,1,1,1,1,162.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,600
1,1,3,3,1,0,0,0,168.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,550
1,2,3,3,2,0,0,0,200.0,0,1,0,1.0,0,2,0,140.0,2179.295502344721,2000
1,1,3,3,1,1,1,1,150.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,600
1,1,1,2,0,0,0,0,70.0,0,0,1,2.0,0,0,0,140.0,2179.295502344721,500
1,1,2,2,1,1,0,0,120.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,600
1,1,3,2,0,1,0,0,140.0,0,1,0,0.6666666666666666,0,0,0,140.0,2179.295502344721,2100
3,1,3,2,2,1,1,1,160.0,0,1,0,0.6666666666666666,2,0,0,140.0,4419.044863120856,2100
1,2,3,2,0,1,1,0,130.0,0,1,0,0.6666666666666666,0,0,0,140.0,2179.295502344721,1100
1,1,3,2,1,1,1,0,125.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,650
1,1,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,600
1,1,1,1,0,1,0,0,140.0,0,0,1,1.0,0,0,0,140.0,2179.295502344721,450
1,1,1,1,1,1,1,1,50.0,0,1,0,1.0,1,0,0,140.0,2179.295502344721,1800
1,1,2,2,0,1,1,1,100.0,0,1,0,1.0,0,0,0,140.0,2179.295502344721,2800
1,2,3,3,1,1,1,1,170.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,700
1,2,3,3,1,1,1,0,155.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,500
1,1,1,1,1,1,1,1,80.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,500
1,1,3,3,1,1,1,0,170.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,600
1,1,2,1,1,0,1,0,120.0,0,0,1,0.5,1,0,0,140.0,2179.295502344721,600
1,1,3,2,2,0,0,0,140.0,0,1,0,0.6666666666666666,2,0,0,140.0,2179.295502344721,1500
7,2,2,1,1,0,1,0,145.0,1,0,0,0.5,0,1,0,140.0,2095.947656953635,250
4,1,3,2,0,0,0,0,120.0,0,1,0,0.6666666666666666,0,0,0,140.0,5829.75481655339,2200
1,2,2,3,1,1,1,1,155.0,0,0,1,1.5,0,1,0,140.0,2179.295502344721,600
4,2,3,2,1,1,0,0,145.0,1,0,0,0.6666666666666666,0,1,0,140.0,5829.75481655339,3500
2,3,2,1,1,0,0,0,140.0,0,1,0,0.5,0,0,1,140.0,2954.5204006236395,1000
1,3,2,1,1,0,1,0,90.0,0,1,0,0.5,0,0,1,140.0,2179.295502344721,1000
4,1,2,1,0,1,0,0,140.0,0,1,0,0.5,0,0,0,140.0,5829.75481655339,1900
1,2,1,1,0,1,1,0,140.0,0,1,0,1.0,0,0,0,140.0,2179.295502344721,900
1,2,2,1,0,1,1,0,140.0,0,1,0,0.5,0,0,0,140.0,2179.295502344721,1100
1,2,3,2,2,0,1,0,160.0,0,1,0,0.6666666666666666,0,2,0,140.0,2179.295502344721,1100
4,1,2,1,1,0,0,0,80.0,0,1,0,0.5,1,0,0,140.0,5829.75481655339,750
1,2,2,1,1,0,0,0,140.0,0,1,0,0.5,0,1,0,140.0,2179.295502344721,1500
1,2,4,2,2,1,1,0,170.0,0,1,0,0.5,0,2,0,140.0,2179.295502344721,1450
1,2,2,2,1,0,1,0,140.0,0,1,0,1.0,0,1,0,140.0,2179.295502344721,1500
1,1,3,2,1,0,0,0,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,600
1,2,3,2,1,1,1,1,150.0,0,0,1,0.6666666666666666,0,1,0,140.0,2179.295502344721,550
1,2,3,3,3,0,1,0,200.0,0,1,0,1.0,0,3,0,140.0,2179.295502344721,1200
1,2,1,1,0,0,1,0,45.0,0,0,1,1.0,0,0,0,140.0,2179.295502344721,340
1,1,3,2,3,1,1,1,160.0,0,0,1,0.6666666666666666,3,0,0,140.0,2179.295502344721,800
1,1,3,2,1,1,1,0,125.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,650
1,1,1,1,1,1,1,1,50.0,0,1,0,1.0,1,0,0,140.0,2179.295502344721,1800
4,2,3,3,0,0,0,0,130.0,1,0,0,1.0,0,0,0,140.0,5829.75481655339,2700
1,1,3,3,0,1,1,0,150.0,0,0,1,1.0,0,0,0,140.0,2179.295502344721,550
1,1,3,3,1,1,1,0,150.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,550
1,1,3,2,1,1,1,0,135.0,0,1,0,0.6666666666666666,1,0,0,140.0,2179.295502344721,2300
1,2,3,2,1,1,1,0,160.0,0,0,1,0.6666666666666666,0,1,0,140.0,2179.295502344721,600
1,2,2,1,1,0,0,0,140.0,0,1,0,0.5,0,1,0,140.0,2179.295502344721,1200
1,1,1,1,1,0,0,0,60.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,350
4,1,1,2,0,1,0,0,140.0,0,1,0,2.0,0,0,0,140.0,5829.75481655339,250
1,1,2,1,1,1,1,1,90.0,0,0,1,0.5,1,0,0,140.0,2179.295502344721,650
1,2,2,1,1,0,0,0,120.0,0,1,0,0.5,0,1,0,140.0,2179.295502344721,1250
4,1,2,2,2,1,1,0,100.0,0,1,0,1.0,2,0,0,140.0,5829.75481655339,1500
1,2,3,3,1,1,1,1,160.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,700
1,2,3,3,1,1,1,0,170.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,700
1,2,2,1,1,1,1,0,132.0,1,0,0,0.5,0,1,0,140.0,2179.295502344721,500
4,1,2,2,1,1,1,1,90.0,0,1,0,1.0,1,0,0,140.0,5829.75481655339,1500
1,1,3,3,0,1,1,0,160.0,0,0,1,1.0,0,0,0,140.0,2179.295502344721,550
4,2,3,2,1,1,1,0,135.0,1,0,0,0.6666666666666666,0,1,0,140.0,5829.75481655339,3000
4,1,3,2,1,1,1,0,120.0,0,1,0,0.6666666666666666,1,0,0,140.0,5829.75481655339,1700
1,2,3,2,1,1,1,0,165.0,0,0,1,0.6666666666666666,0,1,0,140.0,2179.295502344721,400
3,2,4,2,0,1,1,1,140.0,0,1,0,0.5,0,0,0,140.0,4419.044863120856,2000
1,1,2,1,2,1,1,1,145.0,0,0,1,0.5,2,0,0,140.0,2179.295502344721,800
1,1,1,1,0,0,0,0,140.0,0,0,1,1.0,0,0,0,140.0,2179.295502344721,450
4,1,3,2,1,1,1,0,150.0,0,1,0,0.6666666666666666,1,0,0,140.0,5829.75481655339,1500
1,1,1,1,0,0,0,0,100.0,0,1,0,1.0,0,0,0,140.0,2179.295502344721,1000
1,1,3,2,0,1,1,0,110.0,0,0,1,0.6666666666666666,0,0,0,140.0,2179.295502344721,600
1,2,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,0,1,0,140.0,2179.295502344721,400
1,1,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,600
1,1,1,2,0,0,0,0,140.0,0,1,0,2.0,0,0,0,140.0,2179.295502344721,1200
1,2,2,2,1,0,0,0,110.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,400
5,3,3,2,1,0,1,0,130.0,1,0,0,0.6666666666666666,0,0,1,140.0,4500.664105141376,2700
4,2,3,2,1,0,0,0,130.0,1,0,0,0.6666666666666666,0,1,0,140.0,5829.75481655339,2000
2,3,3,2,1,0,0,0,120.0,0,1,0,0.6666666666666666,0,0,1,140.0,2954.5204006236395,800
1,1,3,3,1,1,1,0,160.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,700
1,1,3,2,1,1,1,0,155.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,600
1,1,1,1,1,1,1,0,80.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,500
1,2,3,2,1,1,1,0,155.0,0,0,1,0.6666666666666666,0,1,0,140.0,2179.295502344721,500
1,1,3,2,0,1,0,0,140.0,0,0,1,0.6666666666666666,0,0,0,140.0,2179.295502344721,800
1,1,1,1,1,1,1,0,60.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,400
1,1,3,3,1,1,1,0,160.0,0,1,0,1.0,1,0,0,140.0,2179.295502344721,2000
1,1,2,2,1,1,1,0,125.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,500
1,1,2,2,1,1,1,1,120.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,800
1,1,1,1,1,1,1,1,80.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,450
4,1,2,1,0,0,0,0,100.0,0,1,0,0.5,0,0,0,140.0,5829.75481655339,1000
1,2,1,1,0,1,1,0,45.0,0,0,1,1.0,0,0,0,140.0,2179.295502344721,340
5,3,3,2,1,0,1,0,130.0,1,0,0,0.6666666666666666,0,0,1,140.0,4500.664105141376,3300
1,1,1,1,1,0,0,0,140.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,400
1,2,2,2,1,1,1,0,140.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,450
1,1,3,2,0,1,0,0,140.0,0,0,1,0.6666666666666666,0,0,0,140.0,2179.295502344721,800
4,1,2,2,1,1,1,0,170.0,0,1,0,1.0,1,0,0,140.0,5829.75481655339,500
1,1,3,2,3,1,1,1,150.0,0,0,1,0.6666666666666666,3,0,0,140.0,2179.295502344721,750
1,2,2,2,1,0,0,0,110.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,400
4,1,3,2,1,1,1,0,120.0,0,1,0,0.6666666666666666,1,0,0,140.0,5829.75481655339,1500
1,1,1,1,1,0,0,0,140.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,350
1,2,1,1,1,1,1,1,45.0,0,1,0,1.0,0,1,0,140.0,2179.295502344721,1800
1,1,2,2,1,0,1,0,140.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,500
1,1,1,1,1,0,1,1,90.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,450
1,1,1,1,1,0,1,1,90.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,550
1,1,3,3,2,1,1,1,200.0,0,0,1,1.0,2,0,0,140.0,2179.295502344721,850
1,2,3,3,1,1,1,1,155.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,600
1,1,3,2,1,0,0,0,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,600
1,2,2,1,0,0,0,0,90.0,0,1,0,0.5,0,0,0,140.0,2179.295502344721,900
1,1,3,2,2,1,1,1,170.0,0,0,1,0.6666666666666666,2,0,0,140.0,2179.295502344721,900
1,2,3,3,1,0,1,0,160.0,0,1,0,1.0,0,1,0,140.0,2179.295502344721,1200
1,3,3,3,0,1,1,0,150.0,0,0,1,1.0,0,0,0,140.0,2179.295502344721,450
2,2,3,2,2,0,0,0,120.0,0,1,0,0.6666666666666666,0,2,0,140.0,2954.5204006236395,1300
1,1,3,2,1,1,1,0,140.0,0,1,0,0.6666666666666666,1,0,0,140.0,2179.295502344721,2000
1,1,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,600
1,1,1,1,0,0,0,0,140.0,0,0,1,1.0,0,0,0,140.0,2179.295502344721,350
1,2,2,1,1,0,0,0,140.0,0,1,0,0.5,0,1,0,140.0,2179.295502344721,1200
1,2,2,1,2,0,1,0,130.0,0,1,0,0.5,0,2,0,140.0,2179.295502344721,1500
1,1,1,1,0,0,1,0,30.0,0,0,1,1.0,0,0,0,140.0,2179.295502344721,350
1,2,3,2,1,1,1,0,140.0,0,1,0,0.6666666666666666,0,1,0,140.0,2179.295502344721,1800
1,1,3,3,1,1,1,1,180.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,1000
1,1,3,3,1,1,1,1,180.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,900
1,1,2,3,1,1,1,1,140.0,0,0,1,1.5,1,0,0,140.0,2179.295502344721,500
5,2,2,2,2,0,0,0,110.0,1,0,0,1.0,0,2,0,140.0,4500.664105141376,2500
1,2,2,2,1,0,0,0,110.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,400
1,2,3,3,1,1,1,0,160.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,600
1,1,2,1,2,1,1,1,120.0,0,0,1,0.5,2,0,0,140.0,2179.295502344721,900
1,1,2,2,0,1,1,0,140.0,0,0,1,1.0,0,0,0,140.0,2179.295502344721,600
4,2,3,1,1,0,0,0,150.0,1,0,0,0.3333333333333333,0,1,0,140.0,5829.75481655339,2800
1,2,2,1,1,0,0,0,140.0,0,0,1,0.5,0,1,0,140.0,2179.295502344721,400
3,2,2,1,0,0,1,0,75.0,0,1,0,0.5,0,0,0,140.0,4419.044863120856,1000
1,1,2,2,1,1,1,0,130.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,650
4,2,3,2,1,1,1,1,130.0,1,0,0,0.6666666666666666,0,1,0,140.0,5829.75481655339,2500
4,1,3,2,1,0,0,0,130.0,0,1,0,0.6666666666666666,1,0,0,140.0,5829.75481655339,1500
4,1,3,2,1,1,0,0,135.0,0,1,0,0.6666666666666666,1,0,0,140.0,5829.75481655339,2200
4,1,2,2,1,1,1,0,140.0,0,1,0,1.0,1,0,0,140.0,5829.75481655339,3000
4,2,2,2,1,1,1,0,100.0,1,0,0,1.0,0,1,0,140.0,5829.75481655339,2600
2,2,3,2,1,0,0,0,140.0,1,0,0,0.6666666666666666,0,1,0,140.0,2954.5204006236395,2800
1,1,3,3,1,1,1,0,150.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,700
4,1,3,1,1,0,0,0,140.0,0,1,0,0.3333333333333333,1,0,0,140.0,5829.75481655339,500
4,2,4,1,3,0,1,0,180.0,1,0,0,0.25,0,3,0,140.0,5829.75481655339,3000
1,1,2,2,1,1,1,1,139.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,800
1,1,1,1,1,1,1,1,90.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,500
1,1,1,1,1,1,1,1,90.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,500
1,1,3,3,1,1,1,1,170.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,1100
1,2,3,3,1,1,1,0,170.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,700
1,2,3,3,1,1,1,1,170.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,700
1,2,2,1,0,1,1,0,100.0,0,1,0,0.5,0,0,0,140.0,2179.295502344721,1100
1,2,2,1,0,0,0,0,80.0,0,1,0,0.5,0,0,0,140.0,2179.295502344721,1000
1,2,2,1,1,0,0,0,140.0,0,1,0,0.5,0,1,0,140.0,2179.295502344721,800
1,2,1,1,1,1,1,1,80.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,350
1,1,3,2,1,1,1,1,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,850
1,1,2,2,0,1,1,0,140.0,0,0,1,1.0,0,0,0,140.0,2179.295502344721,600
1,2,3,2,1,1,1,0,140.0,0,1,0,0.6666666666666666,0,1,0,140.0,2179.295502344721,1500
1,1,3,2,1,1,1,0,125.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,650
3,2,3,1,2,0,1,1,140.0,0,1,0,0.3333333333333333,0,2,0,140.0,4419.044863120856,1500
1,1,3,2,2,0,0,0,140.0,0,1,0,0.6666666666666666,2,0,0,140.0,2179.295502344721,1500
1,1,2,1,1,0,0,0,140.0,0,0,1,0.5,1,0,0,140.0,2179.295502344721,400
1,1,1,1,1,1,1,0,140.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,500
1,1,3,2,0,1,1,0,140.0,0,1,0,0.6666666666666666,0,0,0,140.0,2179.295502344721,350
4,2,3,3,1,0,0,0,200.0,1,0,0,1.0,0,1,0,140.0,5829.75481655339,3300
4,2,3,3,1,0,1,0,160.0,1,0,0,1.0,0,1,0,140.0,5829.75481655339,3700
1,1,2,2,1,0,0,0,140.0,0,1,0,1.0,1,0,0,140.0,2179.295502344721,2500
1,1,3,3,1,1,1,1,169.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,500
2,3,3,2,1,0,1,0,100.0,0,1,0,0.6666666666666666,0,0,1,140.0,2954.5204006236395,900
1,2,2,1,1,0,1,0,140.0,0,0,1,0.5,0,1,0,140.0,2179.295502344721,500
1,1,1,1,1,1,0,0,140.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,350
1,1,1,1,0,0,0,0,40.0,0,1,0,1.0,0,0,0,140.0,2179.295502344721,1000
4,2,2,1,1,1,0,0,120.0,1,0,0,0.5,0,1,0,140.0,5829.75481655339,2200
1,1,3,3,2,1,1,0,180.0,0,0,1,1.0,2,0,0,140.0,2179.295502344721,900
1,2,3,1,2,0,1,0,150.0,0,0,1,0.3333333333333333,0,2,0,140.0,2179.295502344721,500
1,1,1,1,1,1,0,1,50.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,400
1,1,3,3,3,1,1,1,200.0,0,0,1,1.0,3,0,0,140.0,2179.295502344721,850
1,1,3,3,1,1,1,1,140.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,1000
1,1,2,1,1,0,0,0,140.0,0,0,1,0.5,1,0,0,140.0,2179.295502344721,400
1,1,2,1,1,0,0,0,140.0,0,0,1,0.5,1,0,0,140.0,2179.295502344721,400
1,1,1,1,1,0,0,1,140.0,0,0,1,1.0,1,0,0,140.0,2179.295502344721,400
1,1,3,2,1,1,1,0,150.0,0,0,1,0.6666666666666666,1,0,0,140.0,2179.295502344721,650
1,1,1,1,0,0,0,0,140.0,0,0,1,1.0,0,0,0,140.0,2179.295502344721,350
1,1,1,1,1,1,1,1,140.0,0,1,0,1.0,1,0,0,140.0,2179.295502344721,1800
1,2,3,3,1,1,1,0,160.0,0,0,1,1.0,0,1,0,140.0,2179.295502344721,600
