,houseSpace,PriceType_JOD,PriceType_NIS,PriceType_USD,price
5050,120,0,1,0,1000
5051,180,0,0,1,900
5052,60,0,1,0,450
5053,110,0,1,0,1400
5054,140.0,0,0,1,800
5055,135,0,1,0,1200
5056,200,0,0,1,650
5057,150,0,0,1,700
5058,120,0,0,1,400
5059,140,0,1,0,1200
5060,140.0,1,0,0,3000
5061,160,0,0,1,550
5062,140.0,0,0,1,400
5063,90,0,0,1,400
5064,145,0,0,1,500
5065,140.0,0,0,1,600
5066,120,0,1,0,750
5067,140.0,0,0,1,600
5068,140.0,0,1,0,500
5069,150,0,0,1,900
5070,130,0,0,1,600
5071,180,0,1,0,1400
5072,120,0,1,0,900
5073,120,0,1,0,1400
5074,160,0,0,1,550
5075,100,0,1,0,1000
5076,140.0,0,1,0,1000
5077,110,1,0,0,2000
5078,140,0,1,0,2000
5079,140.0,0,0,1,1300
5080,125,0,0,1,450
5081,160,0,1,0,2000
5082,140.0,0,0,1,400
5083,180,0,0,1,500
5084,140.0,0,0,1,350
5085,140.0,1,0,0,3500
5086,80,0,0,1,550
5087,150,0,1,0,400
5088,140.0,0,1,0,2000
5089,150,0,1,0,1600
5090,140,0,0,1,1100
5091,180,0,0,1,700
5092,180,0,0,1,950
5093,180,0,0,1,700
5094,180,0,0,1,1000
5095,140.0,0,0,1,1400
5096,220,0,0,1,1200
5097,140,0,0,1,500
5098,100,0,1,0,1000
5099,140.0,0,0,1,600
5100,140.0,0,1,0,3000
5101,100,0,1,0,1200
5102,180,0,0,1,550
5103,150,0,1,0,2000
5104,150,0,1,0,2000
5105,160,0,0,1,500
5106,180,0,0,1,800
5107,50,0,0,1,300
5108,140.0,0,1,0,2000
5109,110,0,1,0,1000
5110,130,0,0,1,500
5111,140.0,0,1,0,1200
5112,135,0,1,0,1500
5113,140.0,0,0,1,500
5114,150,0,0,1,600
5115,185,0,0,1,166
5116,120,0,0,1,430
5117,170,0,0,1,500
5118,140.0,0,0,1,500
5119,145,1,0,0,2900
5120,135,0,1,0,12000
5121,140.0,0,0,1,330
5122,125,0,0,1,600
5123,140.0,0,0,1,350
5124,150,0,0,1,450
5125,135,0,1,0,1500
5126,175,0,0,1,550
5127,150,0,1,0,650
5128,160,0,0,1,800
5129,180,0,0,1,800
5130,180,0,0,1,800
5131,170,0,0,1,800
5132,170,0,0,1,900
5133,140.0,1,0,0,2200
5134,145,1,0,0,360
5135,90,1,0,0,2200
5136,145,0,1,0,1200
5137,150,0,0,1,500
5138,140.0,0,1,0,900
5139,135,0,1,0,1500
5140,200,0,0,1,750
5141,160,0,1,0,2200
5142,90,0,1,0,1500
5143,163,0,1,0,2600
5144,180,0,0,1,500
5145,170,0,1,0,2200
5146,180,0,0,1,650
5147,200,0,0,1,650
5148,140.0,0,0,1,400
5149,140.0,0,0,1,500
5150,149,1,0,0,3700
5151,140.0,0,1,0,500
5152,140.0,0,0,1,750
5153,175,0,0,1,600
5154,125,0,0,1,450
5155,170,0,0,1,550
5156,170,0,0,1,800
5157,170,0,0,1,1100
5158,145,1,0,0,3600
5159,180,0,0,1,650
5160,170,0,0,1,500
5161,70,1,0,0,500
5162,170,0,1,0,2000
5163,150,0,1,0,1600
5164,150,0,0,1,650
5165,100,0,0,1,500
5166,140.0,0,0,1,800
5167,140.0,0,0,1,1200
5168,180,0,0,1,800
5169,160,0,0,1,500
5170,50,0,1,0,1800
5171,150,0,1,0,2000
5172,180,0,0,1,700
5173,170,0,0,1,1100
5174,145,0,0,1,500
5175,125,0,0,1,450
5176,140.0,0,0,1,550
5177,170,0,0,1,550
5178,140.0,0,1,0,1400
5179,140.0,0,1,0,350
5180,165,0,1,0,1000
5181,140,0,1,0,1400
5182,165,0,1,0,1600
5183,140.0,0,0,1,450
5184,140,0,1,0,1700
5185,140,0,1,0,1150
5186,200,0,0,1,1800
5187,110,0,1,0,1400
5188,180,0,0,1,495
5189,160,0,1,0,1450
5190,140.0,1,0,0,3000
5191,180,0,0,1,550
5192,170,0,0,1,600
5193,185,0,0,1,750
5194,160,0,0,1,500
5195,140.0,0,0,1,450
5196,170,0,0,1,500
5197,140.0,0,1,0,1500
5198,140.0,0,0,1,450
5199,140.0,0,0,1,400
5200,180,0,0,1,200
5201,45,0,1,0,1500
5202,140.0,0,1,0,1600
5203,180,0,1,0,1500
5204,180,0,0,1,500
5205,130,0,0,1,450
5206,120,0,0,1,450
5207,130,0,0,1,600
5208,145,0,0,1,450
5209,1,0,1,0,400
5210,140,0,1,0,1300
5211,150,0,1,0,1700
5212,140,1,0,0,3700
5213,140.0,0,0,1,700
5214,140.0,0,1,0,600
5215,140.0,0,1,0,1400
5216,120,0,1,0,2000
5217,160,0,1,0,2200
5218,170,0,0,1,700
5219,170,0,0,1,550
5220,170,0,0,1,700
5221,140.0,0,1,0,900
5222,140.0,0,1,0,1400
5223,90,0,0,1,400
5224,140,0,0,1,500
5225,300,0,1,0,30000
5226,170,0,0,1,600
5227,140.0,0,0,1,800
5228,150,1,0,0,3000
5229,150,0,0,1,450
5230,140.0,1,0,0,3000
5231,160,0,0,1,600
5232,160,0,0,1,600
5233,150,0,0,1,500
5234,166,0,1,0,1200
5235,80,0,0,1,500
5236,165,0,1,0,1000
5237,140.0,0,1,0,1300
5238,100,1,0,0,2000
5239,60,0,1,0,1500
5240,180,0,1,0,2500
5241,50,0,1,0,500
5242,149,1,0,0,3500
5243,149,0,1,0,1500
5244,75,0,1,0,850
5245,140.0,0,1,0,1200
5246,140,0,0,1,1200
5247,160,0,0,1,550
5248,160,0,0,1,550
5249,170,0,0,1,700
5250,140.0,0,0,1,400
5251,70,0,1,0,2800
5252,140.0,0,0,1,450
5253,170,0,0,1,500
5254,120,0,0,1,450
5255,130,0,1,0,1200
5256,125,0,1,0,1200
5257,120,0,0,1,500
5258,140.0,0,0,1,500
5259,105,0,1,0,500
5260,120,0,1,0,3200
5261,80,0,1,0,1000
5262,100,1,0,0,2500
5263,140.0,0,0,1,125
5264,140.0,0,1,0,400
5265,140,0,0,1,400
5266,150,1,0,0,200
5267,170,0,0,1,500
5268,120,0,1,0,2000
5269,140.0,0,1,0,350
5270,190,0,0,1,550
5271,0,0,0,1,450
5272,120,0,1,0,2250
5273,140.0,0,0,1,450
5274,140.0,0,0,1,800
5275,150,0,0,1,430
5276,140.0,0,0,1,800
5277,130,0,0,1,600
5278,140.0,1,0,0,250
5279,140.0,0,1,0,1
5280,130,0,0,1,450
5281,145,0,0,1,500
5282,140,0,1,0,1600
5283,175,0,0,1,550
5284,170,0,0,1,650
5285,170,0,0,1,650
5286,160,0,0,1,700
5287,140.0,0,1,0,1400
5288,120,0,1,0,1000
5289,90,0,1,0,1200
5290,175,0,0,1,600
5291,165,1,0,0,700
5292,90,0,0,1,450
5293,130,0,1,0,1800
5294,140.0,0,1,0,1400
5295,140.0,0,1,0,1500
5296,120,0,1,0,1140
5297,160,0,0,1,600
5298,90,0,0,1,450
5299,155,0,1,0,1100
5300,180,0,0,1,450
5301,100,0,1,0,1300
5302,140.0,0,1,0,1200
5303,220,0,0,1,650
5304,140.0,0,1,0,1300
5305,180,0,1,0,2000
5306,170,0,0,1,900
5307,120,0,0,1,600
5308,165,1,0,0,3200
5309,170,0,0,1,700
5310,160,0,1,0,1200
5311,130,0,0,1,450
5312,80,1,0,0,2000
5313,140.0,0,1,0,250
5314,155,1,0,0,2300
5315,140.0,0,1,0,300
5316,200,0,1,0,700
5317,140.0,0,1,0,1250
5318,140.0,0,0,1,1200
5319,140.0,0,0,1,600
5320,140.0,0,1,0,1400
5321,150,0,0,1,450
5322,130,0,1,0,1300
5323,45,0,1,0,1500
5324,150,0,0,1,500
5325,120,0,0,1,600
5326,100,0,0,1,500
5327,160,0,1,0,1450
5328,150,1,0,0,250
5329,80,0,1,0,1200
5330,160,0,1,0,1200
5331,140,0,1,0,1400
5332,100,0,1,0,1200
5333,140.0,0,0,1,350
5334,180,0,0,1,600
5335,130,0,0,1,500
5336,140.0,0,1,0,1450
5337,160,1,0,0,270
5338,80,0,1,0,900
5339,140.0,0,1,0,450
5340,75,0,0,1,550
5341,140.0,0,1,0,1250
5342,60,0,0,1,300
5343,100,1,0,0,2000
5344,100,0,1,0,1000
5345,140.0,0,0,1,900
5346,120,1,0,0,3000
5347,170,0,0,1,650
5348,150,0,0,1,700
5349,180,0,0,1,800
5350,80,0,1,0,1000
5351,160,1,0,0,2500
5352,168,0,0,1,1500
5353,140.0,0,0,1,700
5354,135,1,0,0,3000
5355,180,0,0,1,500
5356,150,0,0,1,500
5357,70,0,1,0,1250
5358,145,0,1,0,1800
5359,130,0,0,1,430
5360,140.0,0,1,0,1000
5361,135,0,0,1,1000
5362,160,1,0,0,300
5363,175,1,0,0,320
5364,70,0,0,1,450
5365,160,0,1,0,1400
5366,150,0,0,1,550
5367,110,0,1,0,1100
5368,149,0,1,0,1500
5369,130,0,1,0,900
5370,125,0,1,0,1500
5371,150,0,0,1,500
5372,170,0,0,1,500
5373,155,0,0,1,600
5374,160,0,1,0,2100
5375,140.0,0,1,0,1400
5376,120,0,1,0,1200
5377,180,0,0,1,600
5378,170,0,0,1,600
5379,180,0,0,1,700
5380,110,0,1,0,1500
5381,140.0,0,1,0,1500
5382,140.0,0,0,1,700
5383,150,0,1,0,1100
5384,90,0,1,0,800
5385,120,0,1,0,1100
5386,230,0,0,1,700
5387,120,0,0,1,600
5388,150,0,0,1,500
5389,100,0,1,0,12000
5390,150,0,0,1,500
5391,135,1,0,0,2800
5392,100,0,1,0,1300
5393,100,1,0,0,2500
5394,90,1,0,0,2300
5395,-140,0,1,0,1500
5396,120,0,0,1,450
5397,140,0,0,1,400
5398,135,0,1,0,1400
5399,135,0,1,0,1100
5400,140.0,0,1,0,1600
5401,100,0,0,1,1000
5402,130,0,0,1,500
5403,120,0,1,0,1600
5404,90,0,0,1,650
5405,170,0,0,1,600
5406,140,0,1,0,1200
5407,270,0,0,1,850
5408,120,0,1,0,1500
5409,140.0,0,0,1,450
5410,130,0,0,1,430
5411,150,0,0,1,500
5412,140,0,0,1,600
5413,140,0,0,1,700
5414,175,0,0,1,550
5415,170,0,0,1,500
5416,150,0,0,1,550
5417,180,0,0,1,700
5418,180,0,0,1,200
5419,120,0,0,1,500
5420,150,0,0,1,500
5421,140.0,0,1,0,900
5422,90,0,1,0,1500
5423,150,0,1,0,2200
5424,170,0,1,0,1600
5425,150,0,1,0,2000
5426,110,0,1,0,1100
5427,120,0,1,0,1600
5428,140.0,0,1,0,300
5429,185,0,0,1,600
5430,120,1,0,0,2800
5431,135,0,1,0,1500
5432,140.0,0,0,1,550
5433,140.0,0,1,0,1000
5434,150,1,0,0,250
5435,160,0,0,1,900
5436,140,0,1,0,3000
5437,140.0,0,0,1,500
5438,140.0,0,0,1,650
5439,50,0,1,0,2000
5440,200,0,1,0,2000
5441,150,0,1,0,1200
5442,160,0,0,1,500
5443,140.0,0,1,0,1800
5444,120,0,0,1,600
5445,160,0,0,1,600
5446,150,0,0,1,600
5447,150,0,0,1,700
5448,190000,0,0,1,200000
5449,140,1,0,0,3000
5450,120,0,1,0,2200
5451,150,0,1,0,1500
5452,125,0,0,1,600
5453,130,0,0,1,430
5454,140.0,0,1,0,1000
5455,170,0,1,0,1800
5456,140.0,0,1,0,1200
5457,50,0,1,0,1500
5458,145,0,1,0,2500
5459,145,0,1,0,2500
5460,150,0,1,0,850
5461,147,1,0,0,3000
5462,120,0,1,0,1600
5463,200,0,0,1,750
5464,110,0,0,1,1100
5465,165,0,0,1,600
5466,185,0,0,1,1400
5467,165,0,0,1,600
5468,145,0,0,1,500
5469,110,0,1,0,1300
5470,140,0,0,1,600
5471,140.0,0,1,0,700
5472,120,0,1,0,600
5473,140.0,0,1,0,1400
5474,125,0,0,1,430
5475,70,0,1,0,1300
5476,150,0,1,0,1800
5477,150,0,1,0,2000
5478,270,0,1,0,1800
5479,140,0,0,1,600
5480,140.0,0,0,1,230
5481,60,0,1,0,1200
5482,800,0,0,1,600
5483,120,0,0,1,500
5484,120,0,1,0,2000
5485,60,0,0,1,500دولار
5486,175,0,1,0,2000
5487,140.0,0,1,0,1200
5488,70,0,1,0,1200
5489,140.0,0,0,1,700
5490,80,0,0,1,500
5491,140,0,1,0,1600
5492,180,0,0,1,1000
5493,120,0,0,1,600
5494,130,0,0,1,430
5495,150,0,0,1,500
5496,110,0,1,0,1500
5497,190,0,0,1,600
5498,175,0,1,0,1600
5499,140.0,1,0,0,300
5500,155,1,0,0,4000
5501,160,0,0,1,700
5502,50,0,0,1,500
5503,145,1,0,0,180
5504,100,0,1,0,1400
5505,120,1,0,0,3000
5506,120,0,0,1,400
5507,140,0,1,0,250
5508,190,0,0,1,900
5509,140.0,0,0,1,200
5510,80,0,1,0,1000
5511,0,0,1,0,1100
5512,140.0,0,0,1,400
5513,140.0,0,1,0,1000
5514,140.0,1,0,0,2800
5515,140.0,0,0,1,1000
5516,140.0,0,0,1,500
5517,180,0,1,0,1400
5518,130,0,0,1,500
5519,60,0,1,0,800
5520,150,0,0,1,1600
5521,160,0,0,1,450
5522,145,0,1,0,450
5523,140.0,0,0,1,500
5524,100,0,0,1,450
5525,150,0,0,1,500
5526,125,0,0,1,430
5527,200,0,1,0,1100
5528,140,0,1,0,2000
5529,280,0,1,0,1200
5530,270,0,1,0,1200
5531,150,0,1,0,750
5532,150,0,1,0,1700
5533,140.0,0,1,0,900
5534,130,1,0,0,3000
5535,60,0,1,0,800
5536,140.0,1,0,0,300
5537,160,0,0,1,900
5538,180,1,0,0,1900
5539,140,0,0,1,600
5540,140,0,0,1,600
5541,200,0,0,1,800
5542,170,0,0,1,600
5543,95,0,0,1,400
5544,125,0,0,1,430
5545,140.0,0,0,1,600
5546,140.0,0,0,1,700
5547,120,0,0,1,600
5548,140,0,1,0,1000
5549,125,0,0,1,430
5550,170,0,0,1,500
5551,180,0,0,1,800
5552,120,0,0,1,400
5553,120,0,1,0,1600
5554,140.0,0,0,1,400
5555,100,0,1,0,1000
5556,150,0,1,0,1500
5557,80,0,1,0,900
5558,30,0,1,0,1300
5559,140,0,1,0,2000
5560,120,0,0,1,500
5561,130,0,1,0,1000
5562,140.0,0,1,0,400
5563,90,0,1,0,1400
5564,140.0,0,1,0,900
5565,165,1,0,0,99000
5566,130,0,1,0,1000
5567,135,0,1,0,1500
5568,110,0,1,0,1500
5569,140.0,0,1,0,3000
5570,150,1,0,0,2500
5571,120,0,0,1,400
5572,180,0,0,1,1000
5573,150,1,0,0,3200
5574,150,0,0,1,650
5575,170,0,0,1,650
5576,140.0,0,0,1,500
5577,150,1,0,0,1600
5578,160,0,0,1,900
5579,140.0,0,1,0,600
5580,170,0,1,0,1600
5581,140,0,1,0,1500
5582,130,0,0,1,1000
5583,145,0,0,1,500
5584,167,1,0,0,3000
5585,82,0,1,0,600
5586,150,0,1,0,1400
5587,125,0,1,0,1200
5588,40,0,1,0,1000
5589,135,0,1,0,1200
5590,160,0,0,1,508
5591,140.0,1,0,0,250
5592,140.0,0,1,0,1100
5593,160,0,0,1,500
5594,140.0,0,1,0,1575
5595,75,0,1,0,1000
5596,140,0,0,1,500
5597,70,0,0,1,500
5598,170,0,1,0,1600
5599,160,0,1,0,2200
5600,80,0,1,0,1150
5601,160,0,0,1,600
5602,140.0,0,0,1,400
5603,160,0,0,1,700
5604,25,0,1,0,1000
5605,110,0,1,0,1200
5606,115,0,1,0,2000
5607,120,0,1,0,600
5608,140,0,1,0,2000
5609,130,0,1,0,1300
5610,150,0,0,1,1200
5611,110,0,0,1,400
5612,130,0,0,1,500
5613,140.0,0,1,0,400
5614,140,0,1,0,1300
5615,200,0,0,1,800
5616,95,0,0,1,500
5617,140,0,0,1,1200
5618,150,0,0,1,450
5619,100,1,0,0,2200
5620,140.0,0,0,1,450
5621,140,0,1,0,1600
5622,170,0,0,1,600
5623,180,0,0,1,600
5624,250,0,1,0,1800
5625,70,0,1,0,3000
5626,250,0,0,1,700
5627,140.0,0,1,0,300
5628,120,0,1,0,1400
5629,140.0,0,1,0,1400
5630,140.0,0,0,1,500
5631,140.0,0,1,0,900
5632,140.0,1,0,0,2200
5633,180,0,0,1,500
5634,135,0,1,0,12000
5635,130,0,1,0,1800
5636,135,0,0,1,60
5637,140.0,0,0,1,400
5638,170,0,0,1,800
5639,90,0,1,0,1500
5640,100,0,1,0,1000
5641,160,0,1,0,1400
5642,150,0,1,0,2000
5643,140,0,0,1,450
5644,120,1,0,0,240
5645,170,0,0,1,600
5646,60,0,1,0,2000
5647,150,0,0,1,500
5648,145,0,0,1,500
5649,125,0,0,1,430
5650,140.0,0,1,0,1400
5651,140.0,0,0,1,700
5652,140.0,0,0,1,900
5653,140.0,0,1,0,900
5654,140.0,0,1,0,1800
5655,120,0,0,1,500
5656,130,1,0,0,2200
5657,60,0,0,1,500
5658,125,0,1,0,650
5659,60,0,1,0,1300
5660,60,0,0,1,500
5661,140.0,0,0,1,750
5662,75,0,1,0,900
5663,240,0,0,1,600
5664,80,0,0,1,1
5665,130,1,0,0,2500
5666,120,0,0,1,1
5667,130,1,0,0,3500
5668,180,0,0,1,200
5669,80,0,1,0,1000
5670,220,0,0,1,900
5671,140,0,1,0,1300
5672,150,0,1,0,1500
5673,120,0,1,0,1000
5674,140.0,1,0,0,2000
5675,185,0,1,0,2000
5676,150,0,1,0,2100
5677,100,0,1,0,1000
5678,170,0,1,0,2200
5679,160,0,0,1,900
5680,140.0,0,0,1,800
5681,170,0,0,1,500
5682,180,0,0,1,1100
5683,150,0,1,0,600
5684,75,0,1,0,850
5685,140.0,0,0,1,600
5686,140.0,0,0,1,440
5687,135,0,1,0,1000
5688,160,0,1,0,2000
5689,185,0,1,0,1700
5690,150,0,1,0,2000
5691,150,1,0,0,250
5692,140.0,0,1,0,1800
5693,125,0,0,1,430
5694,120,0,0,1,600
5695,170,0,0,1,500
5696,135,0,0,1,750
5697,180,0,0,1,1100
5698,160,0,0,1,500
5699,160,0,0,1,400
5700,170,0,0,1,500
5701,80,0,0,1,450
5702,140,0,0,1,500
5703,140.0,0,0,1,800
5704,135,1,0,0,4000
5705,160,0,0,1,135000
5706,180,0,0,1,850
5707,100,0,0,1,440
5708,180,0,1,0,700
5709,0,0,1,0,1200
5710,140.0,0,1,0,1400
5711,185,1,0,0,2900
5712,80,0,0,1,450
5713,170,0,0,1,500
5714,180,0,0,1,600
5715,170,0,0,1,700
5716,160,0,0,1,700
5717,150,0,0,1,600
5718,155,0,0,1,700
5719,120,0,0,1,500
5720,140.0,0,1,0,1800
5721,160,0,1,0,1500
5722,180,0,0,1,550
5723,160,0,0,1,400
5724,140,1,0,0,250
5725,80,0,1,0,1000
5726,100,0,1,0,1500
5727,140.0,0,0,1,850
5728,170,0,1,0,1350
5729,140.0,0,1,0,600
5730,92,0,1,0,1500
5731,100,0,1,0,2800
5732,200,0,0,1,800
5733,140.0,0,1,0,1500
5734,80,0,0,1,450
5735,175,0,0,1,500
5736,175,0,0,1,700
5737,120,1,0,0,350
5738,260,0,1,0,1800
5739,100,0,1,0,1800
5740,125,0,0,1,430
5741,145,0,0,1,500
5742,140.0,0,0,1,300
5743,90,0,1,0,1500
5744,140,0,1,0,1500
5745,170,1,0,0,280
5746,170,0,1,0,1300
5747,140,0,1,0,2000
5748,85,1,0,0,1500
5749,100,0,1,0,1000
5750,130,0,1,0,900
5751,140.0,0,1,0,300
5752,165,0,0,1,600
5753,140,0,1,0,1500
5754,130,0,1,0,1300
5755,130,0,1,0,1300
5756,185,0,0,1,600
5757,150,0,0,1,550
5758,150,0,0,1,700
5759,130,0,0,1,430
5760,140.0,0,1,0,1400
5761,130,1,0,0,2500
5762,140.0,0,1,0,400
5763,130,0,0,1,500
5764,185,0,0,1,1000
5765,90,0,1,0,1200
5766,180,0,0,1,1000
5767,180,0,0,1,1000
5768,200,0,0,1,800
5769,170,0,0,1,550
5770,220,0,1,0,2700
5771,150,0,0,1,500
5772,155,0,1,0,1400
5773,139,0,1,0,1300
5774,70,0,0,1,400
5775,175,0,1,0,1500
5776,140.0,0,1,0,1400
5777,125,0,0,1,430
5778,90,0,1,0,1400
5779,95,0,0,1,400
5780,130,1,0,0,3000
5781,160,0,0,1,500
5782,140.0,1,0,0,2400
5783,150,1,0,0,3500
5784,140.0,0,1,0,1000
5785,160,0,0,1,650
5786,125,0,0,1,430
5787,145,0,0,1,500
5788,100,0,1,0,1500
5789,120,1,0,0,2800
5790,150,0,1,0,1200
5791,155,0,0,1,500
5792,180,0,0,1,1100
5793,92,0,1,0,1500
5794,150,0,1,0,2400
5795,100,0,1,0,1800
5796,130,0,1,0,1800
5797,140.0,0,0,1,650
5798,60,0,0,1,500
5799,180,0,0,1,500
5800,150,0,1,0,1600
5801,93,0,1,0,1500
5802,300,0,0,1,1200
5803,150,1,0,0,3000
5804,150,0,0,1,700
5805,140.0,0,1,0,1800
5806,175,0,0,1,550
5807,200,0,0,1,800
5808,150,0,0,1,700
5809,185,0,0,1,1000
5810,200,0,0,1,1500
5811,145,0,0,1,650
5812,180,0,0,1,900
5813,125,0,0,1,430
5814,125,0,0,1,430
5815,135,0,0,1,500
5816,130,0,0,1,450
5817,155,0,0,1,700
5818,170,0,0,1,500
5819,160,0,0,1,450
5820,120,0,1,0,1200
5821,140,1,0,0,2500
5822,125,0,0,1,430
5823,135,0,0,1,650
5824,120,0,1,0,1000
5825,120,0,0,1,800
5826,160,0,1,0,2100
5827,150,1,0,0,200
5828,140.0,0,1,0,800
5829,180,0,1,0,1200
5830,130,1,0,0,2400
5831,170,0,1,0,2000
5832,40,0,1,0,1000
5833,155,1,0,0,3000
5834,85,0,1,0,1600
5835,130,1,0,0,250
5836,140.0,0,1,0,2000
5837,145,0,1,0,12000
5838,160,0,0,1,700
5839,180,0,1,0,2000
5840,180,0,0,1,1000
5841,215,0,0,1,600
5842,140.0,0,0,1,300
5843,240,0,0,1,650
5844,270,0,0,1,850
5845,140.0,0,0,1,400
5846,140.0,0,0,1,450
5847,160,0,0,1,700
5848,300,0,0,1,1200
5849,140.0,0,0,1,800
5850,145,0,0,1,500
5851,140.0,0,0,1,600
5852,140.0,1,0,0,1600
5853,125,0,0,1,430
5854,75,0,1,0,900
5855,140,1,0,0,3000
5856,400,0,1,0,1000
5857,160,1,0,0,4500
5858,140,0,0,1,550
5859,200,0,0,1,900
5860,140.0,0,1,0,500
5861,140.0,0,0,1,450
5862,120,1,0,0,2700
5863,180,0,0,1,800
5864,150,0,0,1,500
5865,140.0,0,1,0,1500
5866,140.0,0,0,1,800
5867,140.0,0,0,1,700
5868,110,0,1,0,1000
5869,140,0,0,1,700
5870,176,0,0,1,1000
5871,190,0,0,1,1000
5872,170,0,0,1,1000
5873,155,0,0,1,700
5874,40,0,0,1,550
5875,90,0,1,0,1500
5876,1,1,0,0,260
5877,110,0,0,1,650
5878,140,0,1,0,2400
5879,160,0,1,0,1200
5880,120,0,1,0,1500
5881,165,0,1,0,1400
5882,150,0,0,1,650
5883,170,0,0,1,500
5884,145,0,0,1,600
5885,100,0,0,1,500
5886,125,0,0,1,430
5887,120,0,1,0,1200
5888,85,0,1,0,1500
5889,81,0,1,0,300
5890,180,0,0,1,1000
5891,180,0,0,1,800
5892,180,0,0,1,600
5893,180,0,0,1,500
5894,140.0,0,0,1,450
5895,92,0,1,0,1500
5896,180,0,0,1,800
5897,150,0,1,0,1500
5898,145,0,1,0,1800
5899,150,1,0,0,2700
5900,140.0,0,1,0,1400
5901,140.0,0,1,0,1000
5902,140,1,0,0,80000
5903,160,0,1,0,1600
5904,140.0,0,0,1,550
5905,130,0,1,0,1100
5906,145,0,1,0,2400
5907,140,1,0,0,3500
5908,140.0,0,1,0,1200
5909,180,0,1,0,2700
5910,120,1,0,0,200
5911,40,0,1,0,1200
5912,140.0,0,0,1,650
5913,140.0,0,1,0,700
5914,140.0,1,0,0,3500
5915,110,0,0,1,650
5916,250,0,0,1,500
5917,140.0,0,0,1,600
5918,140.0,0,0,1,650
5919,140.0,0,1,0,1400
5920,140.0,1,0,0,2300
5921,150,0,0,1,500
5922,140.0,0,0,1,800
5923,80,0,0,1,400
5924,140.0,0,0,1,700
5925,120,0,0,1,500
5926,60,0,0,1,500
5927,150,1,0,0,100
5928,125,0,0,1,430
5929,140,0,1,0,2000
5930,160,0,0,1,550
5931,150,0,1,0,1100
5932,110,0,1,0,1700
5933,140.0,0,1,0,800
5934,60,0,1,0,1100
5935,140,0,0,1,600
5936,70,1,0,0,2300
5937,100,0,1,0,900
5938,150,0,0,1,600
5939,100,0,0,1,400
5940,130,0,1,0,1300
5941,120,0,1,0,1300
5942,140.0,0,0,1,700
5943,135,1,0,0,3000
5944,170,0,0,1,1100
5945,140,0,1,0,1600
5946,170,0,0,1,600
5947,130,0,0,1,600
5948,150,0,0,1,500
5949,145,0,0,1,500
5950,155,0,0,1,700
5951,140.0,0,1,0,1800
5952,70,0,1,0,1000
5953,90,1,0,0,1500
5954,20,0,0,1,300
5955,70,0,0,1,600
5956,80,0,1,0,1700
5957,150,0,1,0,1200
5958,150,0,0,1,600
5959,160,0,1,0,1500
5960,56,0,1,0,1100
5961,140,0,1,0,500
5962,155,0,0,1,650
5963,150,0,0,1,800
5964,100,0,1,0,2500
5965,120,0,0,1,600
5966,100,0,1,0,2500
5967,140.0,0,0,1,700
5968,160,0,0,1,500
5969,190,0,0,1,500
5970,160,0,0,1,700
5971,180,0,0,1,600
5972,140.0,0,1,0,1000
5973,180,0,0,1,600
5974,140.0,0,1,0,1250
5975,120,0,0,1,550
5976,80,0,0,1,550
5977,140,0,0,1,600
5978,150,0,1,0,1250
5979,110,0,1,0,1100
5980,160,0,0,1,500
5981,90,1,0,0,1500
5982,125,0,1,0,1800
5983,40,0,0,1,350
5984,85,0,0,1,600
5985,125,1,0,0,2400
5986,185,0,0,1,1000
5987,185,0,0,1,800
5988,170,0,0,1,1200
5989,175,0,0,1,750
5990,90,0,1,0,1000
5991,160,0,1,0,1500
5992,80,0,1,0,1500
5993,180,0,0,1,700
5994,140.0,0,0,1,600
5995,195,0,0,1,1000
5996,140.0,0,1,0,1100
5997,15,0,1,0,550
5998,170,0,1,0,2000
5999,125,0,1,0,1600
6000,165,0,0,1,1000
6001,50,0,0,1,350
6002,148,0,0,1,500
6003,110,0,0,1,650
6004,150,0,1,0,1500
6005,130,0,0,1,400
6006,175,0,0,1,750
6007,95,0,1,0,700
6008,140.0,0,0,1,200
6009,40,0,1,0,1000
6010,140.0,0,1,0,1500
6011,18,0,1,0,1200
6012,120,0,1,0,1200
6013,160,0,0,1,800
6014,60,0,1,0,1100
6015,100,0,1,0,50
6016,140.0,0,1,0,1600
6017,130,0,0,1,450
6018,160,0,1,0,1500
6019,125,0,1,0,1300
6020,300,0,0,1,100000
6021,100,0,1,0,1400
6022,140.0,0,0,1,300
6023,90,0,1,0,1500
6024,170,0,1,0,1350
6025,140.0,0,1,0,1400
6026,140.0,0,0,1,600
6027,180,0,1,0,2000
6028,180,0,0,1,500
6029,130,1,0,0,2400
6030,160,0,0,1,750
6031,120,0,0,1,500
6032,140.0,0,1,0,1250
6033,135,0,0,1,500
6034,140.0,0,1,0,1400
6035,140.0,0,0,1,750
6036,140.0,0,0,1,400
6037,100,0,1,0,1000
6038,80,0,0,1,500
6039,110,0,1,0,1300
6040,150,0,0,1,500
6041,140.0,0,0,1,200
6042,75,0,1,0,850
6043,163,0,0,1,800
6044,100,1,0,0,200
6045,100,0,0,1,750
6046,90,0,1,0,1200
6047,125,0,0,1,700
6048,110,0,0,1,700
6049,100,0,0,1,500
6050,45,0,1,0,1000
6051,165,0,0,1,500
6052,140,0,0,1,550
6053,120,0,1,0,900
6054,140.0,0,0,1,650
6055,280,0,1,0,1900
6056,140.0,0,1,0,1800
6057,130,0,1,0,1500
