date,city,status,numberRooms,numberBathrooms,numberBalconies,elevator,carParking,heating,houseSpace,PriceType_JOD,PriceType_NIS,PriceType_USD,featurePlus,status_A,status_B,status_C,status_D,status_E,city_B,city_H,city_J,city_JN,city_JR,city_N,city_Q,city_RB,city_S,city_T,city_TB,MedstatusHouseSpace,city_encoded,price
2021-01-18,4,3,4,1,1,0,0,0,100.0,1,0,0,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,3882.4011115433377,3000
2021-01-17,1,1,2,1,1,0,0,0,88.0,0,1,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,2000
2021-01-17,3,1,3,2,1,0,0,0,125.0,0,0,1,0.6666666666666666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140.0,2589.9754018034246,750
2021-01-17,1,2,3,2,1,0,0,0,140.0,1,0,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,300
2021-01-16,1,2,2,2,1,0,0,0,120.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,500
2021-01-16,1,1,1,1,0,0,0,0,140.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1500
2021-01-16,1,2,3,2,1,0,0,0,145.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,600
2021-01-17,5,2,3,3,2,0,0,0,180.0,1,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0,4696.62361244104,250
2021-01-18,1,2,3,1,0,0,0,0,140.0,1,0,0,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,300
2021-01-18,1,1,1,1,0,0,0,0,140.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,300
2021-01-17,1,1,3,2,2,0,0,0,140.0,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,700
2021-01-18,5,2,3,2,2,0,0,0,147.0,1,0,0,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0,4696.62361244104,4000
2021-01-18,2,3,2,1,2,0,0,0,110.0,0,1,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,140.0,2828.985639247757,1100
2021-01-20,4,2,3,3,2,0,0,0,170.0,1,0,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,3882.4011115433377,550
2021-01-18,3,1,2,1,1,0,0,0,60.0,0,1,0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140.0,2589.9754018034246,1100
2021-01-18,1,2,2,1,2,0,0,0,110.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1400
2021-01-17,1,1,3,2,1,0,0,0,140.0,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,800
2021-01-17,1,1,3,3,2,1,1,1,190.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1100
2021-01-17,1,2,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,500
2021-01-17,1,1,3,2,2,1,1,1,160.0,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,650
2021-01-17,1,1,1,1,0,1,0,1,60.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1500
2021-01-17,1,1,1,1,0,1,1,0,140.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1800
2021-01-17,1,1,3,3,2,1,1,1,190.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,950
2021-01-17,4,1,3,3,1,0,0,0,150.0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,3882.4011115433377,300
2021-01-30,1,1,2,2,1,1,1,1,170.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1100
2021-01-17,1,1,3,3,1,1,1,1,185.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1000
2021-01-17,1,1,2,2,1,1,1,1,150.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,750
2021-01-17,1,1,3,3,1,1,1,1,180.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1100
2021-01-18,1,1,2,1,1,0,1,0,100.0,0,1,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,2000
2021-01-17,1,1,3,3,1,1,1,1,180.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,2200
2021-01-17,1,2,3,2,1,1,1,0,150.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,550
2021-01-17,1,2,3,2,1,1,1,1,160.0,0,1,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,2200
2021-01-18,1,2,3,2,2,1,1,0,160.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,550
2021-01-17,1,1,2,2,1,1,1,1,100.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,3500
2021-01-18,1,1,2,2,2,1,1,1,120.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,3000
2021-01-18,4,2,4,2,1,0,0,0,120.0,1,0,0,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,3882.4011115433377,2600
2021-01-18,4,2,3,2,1,0,1,0,140.0,0,1,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,3882.4011115433377,1200
2021-01-18,7,2,2,1,1,0,0,0,75.0,0,1,0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,140.0,3140.313091696824,500
2021-01-18,1,1,2,1,0,0,1,0,110.0,0,1,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1500
2021-01-18,1,2,2,2,1,1,1,1,100.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1400
2021-01-18,1,1,2,2,2,1,1,1,140.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,750
2021-01-30,1,2,2,2,0,1,1,0,120.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1600
2021-01-18,4,1,3,2,1,1,0,1,160.0,0,1,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,3882.4011115433377,1300
2021-01-18,1,1,3,3,1,1,1,1,170.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,800
2021-01-18,1,1,3,2,2,0,0,0,170.0,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,800
2021-01-18,1,1,1,1,0,1,1,0,140.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1600
2021-01-18,1,1,2,3,0,0,0,0,140.0,0,1,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,650
2021-01-18,1,2,3,3,2,1,1,0,165.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,550
2021-01-18,1,2,3,3,1,1,1,0,150.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,600
2021-01-18,1,1,1,1,1,1,1,1,80.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,600
2021-01-18,1,1,1,1,1,0,1,1,80.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,600
2021-01-18,1,1,2,1,1,0,1,1,170.0,0,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1100
2021-01-18,1,2,2,2,1,1,1,1,130.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,500
2021-01-18,1,2,2,2,1,1,1,0,120.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1600
2021-01-18,1,1,2,2,1,1,1,0,100.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,550
2021-01-19,4,1,1,1,1,1,1,1,50.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,3882.4011115433377,200
2021-01-20,3,2,3,3,1,1,1,0,140.0,0,1,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140.0,2589.9754018034246,1600
2021-01-19,4,3,3,2,2,0,0,0,140.0,0,1,0,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,3882.4011115433377,3000
2021-01-19,4,3,2,2,0,0,0,0,140.0,1,0,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,3882.4011115433377,2000
2021-01-19,2,2,4,2,1,1,1,1,160.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140.0,2828.985639247757,1500
2021-01-19,1,1,1,1,0,1,0,0,140.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1300
2021-03-04,1,2,2,1,0,0,0,0,70.0,0,0,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,350
2021-01-19,1,1,3,2,1,1,1,1,135.0,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1200
2021-01-19,1,2,3,3,2,1,1,1,240.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,600
2021-01-19,1,2,3,3,2,1,1,1,170.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,750
2021-01-19,1,1,1,1,0,1,1,0,140.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1250
2021-01-19,1,2,3,3,1,1,1,0,155.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,600
2021-01-19,1,1,1,1,0,0,1,0,50.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1100
2021-01-19,1,1,2,1,1,0,0,0,85.0,0,1,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1500
2021-01-19,1,1,2,1,0,0,1,0,140.0,0,1,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,300
2021-01-19,1,1,1,1,0,0,0,0,140.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1400
2021-01-19,1,1,3,2,2,1,1,0,155.0,0,1,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1800
2021-01-20,1,1,3,2,1,1,1,1,160.0,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,700
2021-01-20,1,2,3,2,1,1,1,0,150.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,500
2021-01-23,1,2,1,1,1,0,1,0,90.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,650
2021-01-20,7,3,3,2,1,0,1,0,110.0,1,0,0,0.6666666666666666,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,140.0,3140.313091696824,300
2021-01-24,1,1,3,3,2,1,1,1,140.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1000
2021-01-20,1,1,3,2,1,1,1,1,140.0,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,650
2021-01-20,1,2,2,2,0,0,0,0,140.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1400
2021-01-20,1,2,3,3,1,1,1,1,190.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,550
2021-01-20,1,2,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,500
2021-01-20,7,2,3,2,1,0,1,0,175.0,0,1,0,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,140.0,3140.313091696824,1500
2021-01-20,1,2,2,1,1,1,0,0,90.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1500
2021-01-20,1,1,2,2,1,1,1,1,155.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,750
2021-01-21,1,1,2,2,1,1,1,1,170.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,800
2021-01-20,1,1,3,2,1,1,1,1,170.0,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1000
2021-01-20,1,1,2,2,1,1,1,1,170.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1100
2021-01-20,1,1,1,1,1,1,1,1,85.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1500
2021-01-20,1,2,2,2,0,1,1,0,120.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1600
2021-01-20,1,1,1,1,1,1,1,1,85.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,600
2021-01-21,2,2,2,1,0,0,0,0,120.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140.0,2828.985639247757,900
2021-01-21,1,2,2,2,1,1,1,1,140.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,400
2021-01-21,1,3,2,1,1,0,1,0,90.0,0,1,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1100
2021-01-21,1,1,2,2,0,0,0,0,130.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1600
2021-01-21,1,1,2,2,2,1,1,0,100.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,2000
2021-01-21,4,1,1,1,1,1,1,0,90.0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,3882.4011115433377,390
2021-01-21,1,2,3,2,1,1,0,0,140.0,0,1,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1200
2021-01-21,3,2,2,1,1,0,0,0,100.0,0,1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140.0,2589.9754018034246,1500
2021-01-21,2,2,3,1,0,0,0,0,140.0,1,0,0,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140.0,2828.985639247757,2400
2021-01-21,7,3,2,1,1,0,1,0,75.0,0,1,0,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,140.0,3140.313091696824,600
2021-01-21,1,2,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,450
2021-01-21,1,2,3,2,0,1,1,1,150.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,500
2021-01-21,1,1,2,1,1,0,0,0,90.0,0,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,450
2021-01-21,1,1,1,1,1,1,1,0,140.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1800
2021-01-21,5,2,3,2,2,1,1,0,150.0,0,1,0,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0,4696.62361244104,1600
2021-01-21,1,1,1,1,1,1,1,1,90.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1550
2021-01-21,1,1,1,1,1,1,1,1,90.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,600
2021-01-21,1,1,1,1,1,0,1,1,90.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,600
2021-01-27,1,2,3,2,1,1,1,1,150.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,550
2021-01-21,1,2,3,2,1,1,1,0,150.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,500
2021-01-21,1,1,1,1,1,1,1,0,60.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,500
2021-01-21,1,1,1,1,1,1,1,0,60.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,500
2021-01-21,1,2,3,2,1,1,1,0,160.0,0,1,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,2200
2021-01-23,1,1,3,2,2,1,1,0,155.0,0,1,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1700
2021-01-23,4,3,3,2,3,0,0,0,200.0,1,0,0,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,3882.4011115433377,4000
2021-01-23,1,1,4,2,1,0,0,0,140.0,0,1,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,400
2021-01-23,1,2,2,1,1,0,1,0,140.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,850
2021-01-23,2,2,4,2,2,0,1,0,125.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140.0,2828.985639247757,1200
2021-01-23,1,2,2,1,1,0,1,0,75.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1400
2021-01-23,1,3,2,1,1,0,1,0,90.0,0,1,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1000
2021-01-30,1,1,2,1,1,1,1,0,110.0,0,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,400
2021-01-23,4,1,4,2,1,0,1,0,140.0,0,1,0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,3882.4011115433377,2000
2021-01-23,1,2,3,2,1,1,1,0,155.0,0,1,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1200
2021-01-23,1,1,3,3,2,1,1,1,200.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1000
2021-01-23,1,2,3,2,2,1,1,0,155.0,0,1,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1350
2021-01-23,3,2,3,3,2,1,1,0,154.0,0,1,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140.0,2589.9754018034246,2000
2021-01-23,1,1,1,1,1,1,1,0,80.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,700
2021-01-23,1,2,3,3,0,1,1,0,150.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1600
2021-01-23,4,1,1,1,1,0,1,1,50.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,3882.4011115433377,900
2021-01-23,1,2,2,1,1,0,1,0,110.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1100
2021-01-23,4,3,2,1,1,0,1,0,130.0,1,0,0,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,3882.4011115433377,2000
2021-01-23,1,1,2,3,1,1,1,1,176.0,0,0,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1150
2021-01-30,1,1,3,3,1,1,1,1,176.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1000
2021-01-23,1,1,3,3,1,1,1,1,180.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1100
2021-01-23,1,1,2,3,1,1,1,1,155.0,0,0,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,800
2021-01-23,1,1,1,1,1,1,1,1,92.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1500
2021-01-23,1,1,3,3,1,1,1,1,155.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,2100
2021-01-24,1,2,3,2,2,1,0,0,140.0,0,1,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1000
2021-01-23,4,1,3,2,1,0,0,0,145.0,0,1,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,3882.4011115433377,1500
2021-01-23,3,2,3,2,3,0,0,0,140.0,0,1,0,0.6666666666666666,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140.0,2589.9754018034246,1200
2021-01-23,1,2,2,3,1,1,1,1,120.0,0,0,1,1.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,550
2021-01-23,1,2,3,2,0,1,0,0,135.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,500
2021-01-23,1,2,3,2,0,1,1,1,140.0,0,1,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1600
2021-01-23,1,1,2,2,1,1,1,0,100.0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,550
2021-01-23,1,1,1,1,0,0,1,0,140.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1000
2021-01-23,1,2,3,2,1,1,1,0,145.0,0,1,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1700
2021-01-23,1,1,1,1,0,1,1,0,140.0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1250
2021-01-24,4,2,3,1,2,0,0,0,120.0,1,0,0,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140.0,3882.4011115433377,2000
2021-01-24,1,1,3,2,1,0,0,0,160.0,0,1,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,2600
2021-01-24,3,1,3,2,2,0,1,0,155.0,0,1,0,0.6666666666666666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140.0,2589.9754018034246,2700
2021-02-02,1,2,2,2,1,1,1,0,120.0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1600
2021-01-24,1,2,3,3,2,1,1,1,190.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1000
2021-01-24,1,2,3,2,1,1,1,0,135.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,550
2021-01-24,1,2,2,2,1,1,1,1,125.0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,650
2021-01-24,1,2,3,2,0,0,1,0,120.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,500
2021-01-24,1,2,3,2,1,0,0,0,140.0,0,1,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1200
2021-01-24,1,2,2,1,1,1,0,0,140.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,1400
2021-01-24,1,2,3,1,1,0,1,0,150.0,0,0,1,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,650
2021-01-24,1,2,2,1,1,1,1,0,80.0,0,0,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,400
2021-01-24,1,2,3,2,1,1,1,0,135.0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.0,1789.1624264240666,360
